,0
7161,-29
7162,-28
7163,-27
7164,-29
7165,-29
7166,-31
7167,-27
7168,-31
7169,-30
7170,-27
7171,-30
7172,-27
7173,-31
7174,-27
7175,-30
7176,-29
7177,-33
7178,-27
7179,-27
7180,-29
7181,-29
7182,-33
7183,-29
7184,-29
7185,-30
7186,-29
7187,-30
7188,-30
7189,-32
7190,-28
7191,-31
7192,-36
7193,-27
7194,-29
7195,-31
7196,-30
7197,-28
7198,-27
7199,-32
7200,-28
7201,-34
7202,-30
7203,-32
7204,-32
7205,-31
7206,-34
7207,-31
7208,-28
7209,-33
7210,-30
7211,-29
7212,-39
7213,-27
7214,-29
7215,-27
7216,-30
7217,-30
7218,-30
7219,-35
7220,-30
7221,-32
7222,-29
7223,-27
7224,-34
7225,-27
7226,-29
7227,-29
7228,-32
7229,-27
7230,-29
7231,-33
7232,-27
7233,-31
7234,-34
7235,-31
7236,-35
7237,-30
7238,-31
7239,-27
7240,-27
7241,-31
7242,-29
7243,-28
7244,-33
7245,-27
7246,-29
7247,-32
7248,-31
7249,-40
7250,-31
7251,-27
7252,-31
7253,-27
7254,-31
7255,-29
7256,-31
7257,-30
7258,-33
7259,-31
7260,-31
7261,-29
7262,-30
7263,-30
7264,-28
7265,-29
7266,-28
7267,-30
7268,-28
7269,-27
7270,-28
7271,-29
7272,-31
7273,-27
7274,-28
7275,-33
7276,-27
7277,-27
7278,-27
7279,-28
7280,-30
7281,-30
7282,-29
7283,-32
7284,-29
7285,-33
7286,-30
7287,-32
7288,-31
7289,-33
7290,-30
7291,-29
7292,-27
7293,-31
7294,-28
7295,-32
7296,-36
7297,-33
7298,-27
7299,-30
7300,-33
7301,-27
7302,-27
7303,-29
7304,-31
7305,-29
7306,-28
7307,-27
7308,-28
7309,-27
7310,-29
7311,-33
7312,-35
7313,-27
7314,-29
7315,-27
7316,-33
7317,-36
7318,-31
7319,-31
7320,-31
7321,-29
7322,-34
7323,-31
7324,-29
7325,-38
7326,-27
7327,-29
7328,-32
7329,-29
7330,-28
7331,-30
7332,-29
7333,-33
7334,-29
7335,-29
7336,-29
7337,-29
7338,-32
7339,-29
7340,-36
7341,-27
7342,-27
7343,-35
7344,-28
7345,-29
7346,-29
7347,-30
7348,-27
7349,-29
7350,-36
7351,-29
7352,-31
7353,-30
7354,-27
7355,-29
7356,-33
7357,-35
7358,-36
7359,-27
7360,-28
7361,-32
7362,-30
7363,-31
7364,-29
7365,-31
7366,-29
7367,-31
7368,-34
7369,-30
7370,-34
7371,-31
7372,-33
7373,-29
7374,-33
7375,-38
7376,-27
7377,-27
7378,-31
7379,-31
7380,-27
7381,-31
7382,-30
7383,-29
7384,-33
7385,-33
7386,-28
7387,-27
7388,-30
7389,-30
7390,-27
7391,-28
7392,-31
7393,-29
7394,-29
7395,-27
7396,-32
7397,-29
7398,-27
7399,-27
7400,-31
7401,-27
7402,-27
7403,-28
7404,-34
7405,-29
7406,-27
7407,-31
7408,-27
7409,-27
7410,-29
7411,-29
7412,-33
7413,-36
7414,-29
7415,-30
7416,-31
7417,-31
7418,-28
7419,-31
7420,-27
7421,-27
7422,-42
7423,-28
7424,-27
7425,-31
7426,-27
7427,-35
7428,-29
7429,-31
7430,-32
7431,-31
7432,-29
7433,-29
7434,-28
7435,-27
7436,-28
7437,-29
7438,-30
7439,-27
7440,-32
7441,-29
7442,-29
7443,-35
7444,-32
7445,-31
7446,-32
7447,-28
7448,-29
7449,-29
7450,-32
7451,-27
7452,-35
7453,-29
7454,-28
7455,-32
7456,-33
7457,-31
7458,-31
7459,-32
7460,-35
7461,-28
7462,-32
7463,-31
7464,-27
7465,-31
7466,-31
7467,-32
7468,-27
7469,-29
7470,-30
7471,-29
7472,-30
7473,-29
7474,-31
7475,-28
7476,-32
7477,-34
7478,-33
7479,-33
7480,-34
7481,-27
7482,-28
7483,-30
7484,-33
7485,-27
7486,-36
7487,-32
7488,-28
7489,-31
7490,-30
7491,-30
7492,-32
7493,-31
7494,-28
7495,-28
7496,-35
7497,-34
7498,-27
7499,-35
7500,-29
7501,-32
7502,-35
7503,-31
7504,-32
7505,-37
7506,-31
7507,-33
7508,-29
7509,-30
7510,-30
7511,-31
7512,-27
7513,-27
7514,-29
7515,-27
7516,-27
7517,-27
7518,-35
7519,-28
7520,-30
7521,-27
7522,-31
7523,-28
7524,-32
7525,-29
7526,-29
7527,-30
7528,-29
7529,-30
7530,-33
7531,-29
7532,-32
7533,-31
7534,-31
7535,-31
7536,-30
7537,-28
7538,-29
7539,-35
7540,-32
7541,-33
7542,-29
7543,-29
7544,-31
7545,-33
7546,-29
7547,-29
7548,-29
7549,-28
7550,-27
7551,-32
7552,-31
7553,-30
7554,-30
7555,-29
7556,-29
7557,-29
7558,-32
7559,-29
7560,-34
7561,-28
7562,-29
7563,-27
7564,-29
7565,-29
7566,-29
7567,-29
7568,-36
7569,-27
7570,-29
7571,-29
7572,-28
7573,-34
7574,-27
7575,-30
7576,-35
7577,-32
7578,-32
7579,-30
7580,-32
7581,-31
7582,-28
7583,-30
7584,-31
7585,-27
7586,-28
7587,-31
7588,-27
7589,-29
7590,-29
7591,-28
7592,-32
7593,-27
7594,-28
7595,-27
7596,-35
7597,-28
7598,-29
7599,-28
7600,-27
7601,-29
7602,-36
7603,-29
7604,-27
7605,-27
7606,-33
7607,-32
7608,-35
7609,-32
7610,-30
7611,-31
7612,-33
7613,-27
7614,-30
7615,-33
7616,-34
7617,-28
7618,-31
7619,-32
7620,-30
7621,-33
7622,-30
7623,-28
7624,-31
7625,-29
7626,-33
7627,-30
7628,-30
7629,-28
7630,-33
7631,-29
7632,-33
7633,-31
7634,-30
7635,-29
7636,-31
7637,-29
7638,-27
7639,-110
7640,-30
7641,-31
7642,-29
7643,-27
7644,-32
7645,-29
7646,-31
7647,-29
7648,-28
7649,-33
7650,-45
7651,-27
7652,-29
7653,-29
7654,-30
7655,-35
7656,-31
7657,-28
7658,-27
7659,-30
7660,-34
7661,-27
7662,-31
7663,-30
7664,-33
7665,-29
7666,-27
7667,-28
7668,-29
7669,-30
7670,-30
7671,-36
7672,-29
7673,-32
7674,-31
7675,-28
7676,-29
7677,-27
7678,-32
7679,-33
7680,-32
7681,-30
7682,-31
7683,-31
7684,-29
7685,-33
7686,-31
7687,-29
7688,-28
7689,-33
7690,-30
7691,-32
7692,-30
7693,-30
7694,-36
7695,-31
7696,-33
7697,-27
7698,-30
7699,-27
7700,-32
7701,-32
7702,-34
7703,-27
7704,-32
7705,-27
7706,-31
7707,-27
7708,-29
7709,-31
7710,-28
7711,-29
7712,-30
7713,-28
7714,-30
7715,-31
7716,-32
7717,-35
7718,-33
7719,-34
7720,-31
7721,-28
7722,-27
7723,-31
7724,-29
7725,-30
7726,-30
7727,-29
7728,-29
7729,-30
7730,-30
7731,-30
7732,-33
7733,-31
7734,-31
7735,-29
7736,-30
7737,-27
7738,-29
7739,-29
7740,-28
7741,-28
7742,-32
7743,-30
7744,-30
7745,-31
7746,-29
7747,-29
7748,-29
7749,-27
7750,-30
7751,-35
7752,-30
7753,-28
7754,-31
7755,-30
7756,-30
7757,-30
7758,-27
7759,-27
7760,-28
7761,-29
7762,-29
7763,-27
7764,-30
7765,-30
7766,-32
7767,-32
7768,-29
7769,-31
7770,-27
7771,-32
7772,-29
7773,-30
7774,-51
7775,-31
7776,-29
7777,-37
7778,-27
7779,-30
7780,-33
7781,-45
7782,-33
7783,-31
7784,-27
7785,-33
7786,-28
7787,-34
7788,-29
7789,-30
7790,-32
7791,-34
7792,-34
7793,-27
7794,-32
7795,-33
7796,-30
7797,-29
7798,-31
7799,-32
7800,-31
7801,-29
7802,-31
7803,-30
7804,-29
7805,-31
7806,-28
7807,-32
7808,-27
7809,-27
7810,-28
7811,-28
7812,-30
7813,-31
7814,-34
7815,-27
7816,-29
7817,-27
7818,-31
7819,-28
7820,-27
7821,-28
7822,-29
7823,-28
7824,-35
7825,-30
7826,-32
7827,-32
7828,-31
7829,-32
7830,-29
7831,-34
7832,-33
7833,-32
7834,-29
7835,-29
7836,-28
7837,-29
7838,-27
7839,-29
7840,-31
7841,-28
7842,-29
7843,-31
7844,-27
7845,-29
7846,-33
7847,-30
7848,-29
7849,-32
7850,-30
7851,-27
7852,-27
7853,-31
7854,-29
7855,-29
7856,-29
7857,-31
7858,-29
7859,-27
7860,-31
7861,-27
7862,-28
7863,-31
7864,-30
7865,-36
7866,-29
7867,-30
7868,-31
7869,-29
7870,-30
7871,-31
7872,-32
7873,-27
7874,-27
7875,-33
7876,-33
7877,-28
7878,-29
7879,-29
7880,-33
7881,-31
7882,-30
7883,-30
7884,-35
7885,-29
7886,-29
7887,-31
7888,-30
7889,-30
7890,-34
7891,-29
7892,-33
7893,-33
7894,-29
7895,-27
7896,-31
7897,-29
7898,-28
7899,-27
7900,-27
7901,-28
7902,-31
7903,-32
7904,-31
7905,-32
7906,-27
7907,-38
7908,-33
7909,-27
7910,-31
7911,-27
7912,-28
7913,-33
7914,-31
7915,-29
7916,-33
7917,-30
7918,-27
7919,-27
7920,-30
7921,-34
7922,-29
7923,-29
7924,-33
7925,-29
7926,-27
7927,-27
7928,-29
7929,-30
7930,-27
7931,-27
7932,-27
7933,-29
7934,-31
7935,-30
7936,-29
7937,-27
7938,-30
7939,-34
7940,-27
7941,-29
7942,-37
7943,-29
7944,-28
7945,-28
7946,-28
7947,-32
7948,-29
7949,-29
7950,-27
7951,-30
7952,-28
7953,-27
7954,-31
7955,-30
7956,-27
7957,-29
7958,-29
7959,-31
7960,-27
7961,-30
7962,-31
7963,-29
7964,-29
7965,-34
7966,-27
7967,-31
7968,-32
7969,-29
7970,-27
7971,-30
7972,-27
7973,-30
7974,-34
7975,-33
7976,-31
7977,-30
7978,-109
7979,-27
7980,-30
7981,-37
7982,-28
7983,-35
7984,-35
7985,-30
7986,-31
7987,-31
7988,-30
7989,-33
7990,-32
7991,-27
7992,-32
7993,-27
7994,-33
7995,-32
7996,-29
7997,-30
7998,-41
7999,-29
8000,-31
8001,-30
8002,-33
8003,-35
8004,-29
8005,-27
8006,-27
8007,-29
8008,-29
8009,-27
8010,-33
8011,-35
8012,-32
8013,-34
8014,-31
8015,-29
8016,-127
8017,-34
8018,-36
8019,-29
8020,-29
8021,-34
8022,-29
8023,-33
8024,-27
8025,-29
8026,-28
8027,-30
8028,-31
8029,-31
8030,-31
8031,-33
8032,-29
8033,-29
8034,-30
8035,-31
8036,-29
8037,-27
8038,-27
8039,-32
8040,-30
8041,-110
8042,-30
8043,-30
8044,-31
8045,-34
8046,-27
8047,-33
8048,-29
8049,-31
8050,-28
8051,-32
8052,-29
8053,-32
8054,-31
8055,-31
8056,-29
8057,-28
8058,-29
8059,-31
8060,-31
8061,-31
8062,-32
8063,-30
8064,-29
8065,-29
8066,-27
8067,-33
8068,-27
8069,-27
8070,-32
8071,-29
8072,-29
8073,-28
8074,-35
8075,-30
8076,-33
8077,-30
8078,-32
8079,-32
8080,-33
8081,-31
8082,-28
8083,-27
8084,-29
8085,-29
8086,-29
8087,-28
8088,-29
8089,-32
8090,-29
8091,-27
8092,-36
8093,-27
8094,-27
8095,-29
8096,-28
8097,-27
8098,-28
8099,-28
8100,-31
8101,-29
8102,-33
8103,-32
8104,-27
8105,-30
8106,-28
8107,-32
8108,-34
8109,-37
8110,-27
8111,-29
8112,-29
8113,-38
8114,-34
8115,-29
8116,-29
8117,-37
8118,-32
8119,-29
8120,-36
8121,-33
8122,-118
8123,-42
8124,-30
8125,-29
8126,-29
8127,-30
8128,-32
8129,-30
8130,-29
8131,-33
8132,-30
8133,-29
8134,-27
8135,-27
8136,-30
8137,-29
8138,-29
8139,-27
8140,-28
8141,-27
8142,-34
8143,-33
8144,-36
8145,-33
8146,-109
8147,-125
8148,-56
8149,-35
8150,-35
8151,-40
8152,-33
8153,-118
8154,-43
8155,-33
8156,-33
8157,-37
8158,-27
8159,-40
8160,-33
8161,-34
8162,-30
8163,-34
8164,-29
8165,-35
8166,-30
8167,-31
8168,-27
8169,-30
8170,-35
8171,-31
8172,-37
8173,-37
8174,-33
8175,-31
8176,-31
8177,-33
8178,-32
8179,-31
8180,-29
8181,-31
8182,-33
8183,-29
8184,-28
8185,-32
8186,-30
8187,-35
8188,-27
8189,-28
8190,-29
8191,-27
8192,-35
8193,-29
8194,-103
8195,-40
8196,-31
8197,-34
8198,-29
8199,-32
8200,-33
8201,-32
8202,-27
8203,-33
8204,-32
8205,-33
8206,-32
8207,-36
8208,-29
8209,-31
8210,-36
8211,-27
8212,-35
8213,-29
8214,-28
8215,-32
8216,-29
8217,-34
8218,-30
8219,-30
8220,-33
8221,-30
8222,-28
8223,-35
8224,-31
8225,-39
8226,-32
8227,-33
8228,-27
8229,-30
8230,-35
8231,-35
8232,-36
8233,-27
8234,-33
8235,-27
8236,-30
8237,-29
8238,-27
8239,-35
8240,-37
8241,-39
8242,-29
8243,-31
8244,-27
8245,-29
8246,-37
8247,-33
8248,-30
8249,-29
8250,-39
8251,-34
8252,-32
8253,-33
8254,-30
8255,-37
8256,-29
8257,-34
8258,-32
8259,-29
8260,-29
8261,-30
8262,-32
8263,-28
8264,-31
8265,-31
8266,-32
8267,-32
8268,-28
8269,-108
8270,-32
8271,-28
8272,-31
8273,-31
8274,-30
8275,-32
8276,-31
8277,-28
8278,-33
8279,-30
8280,-31
8281,-28
8282,-29
8283,-35
8284,-31
8285,-31
8286,-29
8287,-31
8288,-31
8289,-33
8290,-27
8291,-31
8292,-27
8293,-33
8294,-29
8295,-27
8296,-29
8297,-32
8298,-31
8299,-31
8300,-38
8301,-30
8302,-27
8303,-29
8304,-37
8305,-29
8306,-30
8307,-29
8308,-37
8309,-31
8310,-29
8311,-28
8312,-30
8313,-27
8314,-29
8315,-29
8316,-27
8317,-37
8318,-29
8319,-30
8320,-30
8321,-29
8322,-31
8323,-27
8324,-33
8325,-27
8326,-31
8327,-29
8328,-27
8329,-27
8330,-31
8331,-37
8332,-34
8333,-39
8334,-85
8335,-38
8336,-29
8337,-27
8338,-36
8339,-27
8340,-27
8341,-33
8342,-29
8343,-31
8344,-27
8345,-27
8346,-27
8347,-31
8348,-31
8349,-30
8350,-30
8351,-31
8352,-29
8353,-27
8354,-29
8355,-30
8356,-36
8357,-30
8358,-27
8359,-32
8360,-33
8361,-35
8362,-35
8363,-28
8364,-33
8365,-30
8366,-29
8367,-33
8368,-27
8369,-31
8370,-28
8371,-28
8372,-27
8373,-35
8374,-29
8375,-29
8376,-27
8377,-28
8378,-27
8379,-30
8380,-29
8381,-28
8382,-33
8383,-29
8384,-30
8385,-30
8386,-29
8387,-31
8388,-30
8389,-28
8390,-35
8391,-31
8392,-34
8393,-32
8394,-30
8395,-27
8396,-27
8397,-27
8398,-29
8399,-33
8400,-32
8401,-29
8402,-35
8403,-30
8404,-29
8405,-29
8406,-27
8407,-34
8408,-29
8409,-30
8410,-31
8411,-32
8412,-30
8413,-32
8414,-27
8415,-29
8416,-33
8417,-30
8418,-29
8419,-29
8420,-28
8421,-31
8422,-30
8423,-27
8424,-31
8425,-30
8426,-29
8427,-33
8428,-29
8429,-29
8430,-27
8431,-27
8432,-30
8433,-28
8434,-33
8435,-31
8436,-34
8437,-34
8438,-30
8439,-32
8440,-36
8441,-33
8442,-29
8443,-33
8444,-29
8445,-29
8446,-36
8447,-30
8448,-30
8449,-27
8450,-28
8451,-29
8452,-27
8453,-29
8454,-28
8455,-31
8456,-30
8457,-30
8458,-29
8459,-28
8460,-29
8461,-29
8462,-31
8463,-32
8464,-32
8465,-33
8466,-32
8467,-31
8468,-29
8469,-29
8470,-28
8471,-33
8472,-36
8473,-29
8474,-33
8475,-27
8476,-30
8477,-31
8478,-27
8479,-31
8480,-27
8481,-29
8482,-28
8483,-32
8484,-30
8485,-27
8486,-31
8487,-29
8488,-29
8489,-27
8490,-36
8491,-36
8492,-34
8493,-29
8494,-30
8495,-28
8496,-32
8497,-29
8498,-35
8499,-33
8500,-27
8501,-32
8502,-30
8503,-29
8504,-31
8505,-29
8506,-29
8507,-29
8508,-30
8509,-30
8510,-31
8511,-29
8512,-30
8513,-31
8514,-33
8515,-27
8516,-28
8517,-29
8518,-29
8519,-35
8520,-31
8521,-29
8522,-31
8523,-33
8524,-27
8525,-29
8526,-33
8527,-30
8528,-33
8529,-32
8530,-30
8531,-29
8532,-27
8533,-27
8534,-108
8535,-28
8536,-34
8537,-32
8538,-31
8539,-31
8540,-34
8541,-34
8542,-27
8543,-35
8544,-32
8545,-29
8546,-27
8547,-32
8548,-31
8549,-31
8550,-29
8551,-30
8552,-31
8553,-28
8554,-33
8555,-34
8556,-31
8557,-34
8558,-28
8559,-28
8560,-35
8561,-30
8562,-28
8563,-35
8564,-31
8565,-28
8566,-31
8567,-30
8568,-31
8569,-27
8570,-30
8571,-29
8572,-29
8573,-29
8574,-29
8575,-28
8576,-33
8577,-27
8578,-29
8579,-31
8580,-27
8581,-33
8582,-35
8583,-36
8584,-27
8585,-32
8586,-33
8587,-30
8588,-29
8589,-27
8590,-33
8591,-31
8592,-30
8593,-27
8594,-30
8595,-32
8596,-29
8597,-34
8598,-29
8599,-27
8600,-30
8601,-29
8602,-29
8603,-34
8604,-28
8605,-30
8606,-27
8607,-31
8608,-30
8609,-28
8610,-30
8611,-35
8612,-30
8613,-37
8614,-30
8615,-29
8616,-29
8617,-31
8618,-27
8619,-29
8620,-27
8621,-27
8622,-31
8623,-28
8624,-27
8625,-28
8626,-28
8627,-29
8628,-27
8629,-29
8630,-30
8631,-27
8632,-30
8633,-31
8634,-28
8635,-27
8636,-27
8637,-27
8638,-27
8639,-27
8640,-31
8641,-28
8642,-31
8643,-39
8644,-27
8645,-29
8646,-28
8647,-37
8648,-32
8649,-30
8650,-29
8651,-29
8652,-27
8653,-29
8654,-27
8655,-31
8656,-28
8657,-32
8658,-31
8659,-29
8660,-31
8661,-31
8662,-34
8663,-33
8664,-27
8665,-29
8666,-27
8667,-29
8668,-33
8669,-33
8670,-37
8671,-27
8672,-30
8673,-32
8674,-27
8675,-33
8676,-31
8677,-33
8678,-31
8679,-30
8680,-29
8681,-29
8682,-29
8683,-27
8684,-33
8685,-31
8686,-28
8687,-29
8688,-31
8689,-33
8690,-27
8691,-28
8692,-33
8693,-29
8694,-30
8695,-33
8696,-27
8697,-32
8698,-27
8699,-31
8700,-29
8701,-29
8702,-27
8703,-30
8704,-33
8705,-31
8706,-28
8707,-34
8708,-27
8709,-29
8710,-34
8711,-34
8712,-29
8713,-29
8714,-34
8715,-27
8716,-30
8717,-34
8718,-32
8719,-28
8720,-31
8721,-28
8722,-33
8723,-29
8724,-31
8725,-27
8726,-29
8727,-31
8728,-30
8729,-27
8730,-29
8731,-29
8732,-27
8733,-40
8734,-27
8735,-30
8736,-28
8737,-29
8738,-27
8739,-31
8740,-27
8741,-37
8742,-35
8743,-35
8744,-28
8745,-32
8746,-31
8747,-32
8748,-27
8749,-31
8750,-27
8751,-31
8752,-28
8753,-29
8754,-31
8755,-30
8756,-29
8757,-28
8758,-33
8759,-28
8760,-35
8761,-27
8762,-27
8763,-29
8764,-35
8765,-33
8766,-27
8767,-29
8768,-27
8769,-28
8770,-30
8771,-28
8772,-32
8773,-29
8774,-27
8775,-29
8776,-33
8777,-30
8778,-31
8779,-31
8780,-27
8781,-30
8782,-29
8783,-28
8784,-29
8785,-30
8786,-31
8787,-29
8788,-27
8789,-29
8790,-29
8791,-28
8792,-41
8793,-31
8794,-30
8795,-31
8796,-41
8797,-30
8798,-27
8799,-31
8800,-31
8801,-31
8802,-31
8803,-37
8804,-27
8805,-32
8806,-31
8807,-36
8808,-30
8809,-29
8810,-30
8811,-29
8812,-29
8813,-29
8814,-30
8815,-29
8816,-31
8817,-27
8818,-28
8819,-34
8820,-34
8821,-35
8822,-29
8823,-36
8824,-29
8825,-31
8826,-29
8827,-31
8828,-33
8829,-28
8830,-29
8831,-29
8832,-30
8833,-30
8834,-29
8835,-28
8836,-32
8837,-29
8838,-29
8839,-29
8840,-36
8841,-34
8842,-32
8843,-35
8844,-29
8845,-27
8846,-29
8847,-30
8848,-32
8849,-29
8850,-31
8851,-29
8852,-29
8853,-31
8854,-33
8855,-31
8856,-29
8857,-38
8858,-31
8859,-30
8860,-33
8861,-28
8862,-29
8863,-31
8864,-27
8865,-36
8866,-29
8867,-29
8868,-31
8869,-33
8870,-29
8871,-29
8872,-29
8873,-29
8874,-30
8875,-29
8876,-30
8877,-32
8878,-34
8879,-33
8880,-30
8881,-29
8882,-30
8883,-29
8884,-33
8885,-31
8886,-33
8887,-31
8888,-29
8889,-27
8890,-27
8891,-34
8892,-29
8893,-29
8894,-30
8895,-27
8896,-31
8897,-32
8898,-27
8899,-27
8900,-33
8901,-30
8902,-40
8903,-31
8904,-27
8905,-30
8906,-30
8907,-32
8908,-31
8909,-27
8910,-29
8911,-27
8912,-28
8913,-30
8914,-34
8915,-29
8916,-34
8917,-27
8918,-28
8919,-27
8920,-29
8921,-28
8922,-29
8923,-33
8924,-31
8925,-37
8926,-27
8927,-30
8928,-28
8929,-27
8930,-28
8931,-31
8932,-29
8933,-27
8934,-27
8935,-30
8936,-37
8937,-31
8938,-29
8939,-28
8940,-33
8941,-30
8942,-28
8943,-31
8944,-30
8945,-29
8946,-27
8947,-31
8948,-28
8949,-30
8950,-33
8951,-30
8952,-34
8953,-27
8954,-28
8955,-31
8956,-27
8957,-31
8958,-37
8959,-32
8960,-33
8961,-28
8962,-33
8963,-29
8964,-27
8965,-34
8966,-27
8967,-31
8968,-31
8969,-31
8970,-27
8971,-27
8972,-33
8973,-29
8974,-29
8975,-27
8976,-32
8977,-30
8978,-32
8979,-27
8980,-27
8981,-32
8982,-29
8983,-35
8984,-28
8985,-33
8986,-29
8987,-28
8988,-33
8989,-29
8990,-27
8991,-33
8992,-28
8993,-33
8994,-28
8995,-31
8996,-31
8997,-27
8998,-32
8999,-32
9000,-31
9001,-31
9002,-28
9003,-29
9004,-33
9005,-36
9006,-29
9007,-28
9008,-27
9009,-29
9010,-29
9011,-29
9012,-30
9013,-34
9014,-32
9015,-27
9016,-29
9017,-35
9018,-27
9019,-30
9020,-32
9021,-29
9022,-28
9023,-29
9024,-30
9025,-31
9026,-34
9027,-27
9028,-32
9029,-27
9030,-31
9031,-27
9032,-107
9033,-28
9034,-29
9035,-30
9036,-34
9037,-29
9038,-28
9039,-32
9040,-32
9041,-31
9042,-27
9043,-33
9044,-27
9045,-33
9046,-33
9047,-28
9048,-30
9049,-29
9050,-31
9051,-27
9052,-28
9053,-34
9054,-35
9055,-31
9056,-33
9057,-33
9058,-31
9059,-31
9060,-28
9061,-27
9062,-27
9063,-28
9064,-108
9065,-33
9066,-27
9067,-28
9068,-28
9069,-37
9070,-31
9071,-31
9072,-30
9073,-29
9074,-45
9075,-29
9076,-33
9077,-31
9078,-28
9079,-33
9080,-31
9081,-41
9082,-30
9083,-37
9084,-437
9085,-37
9086,-33
9087,-59
9088,-30
9089,-36
9090,-30
9091,-35
9092,-41
9093,-33
9094,-118
9095,-41
9096,-79
9097,-255
9098,-73
9099,-59
9100,-41
9101,-53
9102,-40
9103,-33
9104,-32
9105,-39
9106,-33
9107,-56
9108,-34
9109,-37
9110,-34
9111,-44
9112,-31
9113,-54
9114,-31
9115,-34
9116,-35
9117,-43
9118,-35
9119,-33
9120,-30
9121,-34
9122,-30
9123,-31
9124,-34
9125,-30
9126,-37
9127,-32
9128,-30
9129,-32
9130,-30
9131,-33
9132,-30
9133,-41
9134,-29
9135,-31
9136,-31
9137,-27
9138,-31
9139,-38
9140,-27
9141,-35
9142,-27
9143,-36
9144,-33
9145,-33
9146,-30
9147,-29
9148,-29
9149,-31
9150,-28
9151,-31
9152,-34
9153,-30
9154,-33
9155,-30
9156,-29
9157,-30
9158,-31
9159,-29
9160,-33
9161,-28
9162,-32
9163,-31
9164,-34
9165,-27
9166,-32
9167,-33
9168,-30
9169,-30
9170,-30
9171,-30
9172,-31
9173,-29
9174,-28
9175,-28
9176,-27
9177,-29
9178,-35
9179,-28
9180,-29
9181,-29
9182,-31
9183,-30
9184,-28
9185,-27
9186,-28
9187,-31
9188,-27
9189,-29
9190,-31
9191,-28
9192,-31
9193,-31
9194,-28
9195,-35
9196,-28
9197,-33
9198,-28
9199,-29
9200,-31
9201,-31
9202,-29
9203,-30
9204,-31
9205,-31
9206,-38
9207,-27
9208,-30
9209,-30
9210,-27
9211,-31
9212,-29
9213,-28
9214,-30
9215,-29
9216,-27
9217,-27
9218,-31
9219,-27
9220,-34
9221,-27
9222,-27
9223,-33
9224,-30
9225,-30
9226,-34
9227,-28
9228,-33
9229,-27
9230,-35
9231,-35
9232,-34
9233,-27
9234,-31
9235,-28
9236,-35
9237,-30
9238,-31
9239,-29
9240,-34
9241,-29
9242,-32
9243,-30
9244,-34
9245,-32
9246,-32
9247,-33
9248,-32
9249,-28
9250,-29
9251,-31
9252,-29
9253,-30
9254,-32
9255,-29
9256,-31
9257,-31
9258,-27
9259,-33
9260,-29
9261,-31
9262,-29
9263,-27
9264,-28
9265,-29
9266,-34
9267,-34
9268,-28
9269,-35
9270,-29
9271,-32
9272,-30
9273,-27
9274,-29
9275,-32
9276,-32
9277,-34
9278,-28
9279,-30
9280,-28
9281,-30
9282,-34
9283,-29
9284,-41
9285,-32
9286,-35
9287,-31
9288,-27
9289,-30
9290,-28
9291,-36
9292,-32
9293,-28
9294,-28
9295,-27
9296,-28
9297,-31
9298,-27
9299,-32
9300,-29
9301,-27
9302,-27
9303,-31
9304,-33
9305,-31
9306,-31
9307,-35
9308,-27
9309,-29
9310,-28
9311,-30
9312,-29
9313,-28
9314,-33
9315,-32
9316,-27
9317,-31
9318,-28
9319,-28
9320,-30
9321,-29
9322,-27
9323,-29
9324,-31
9325,-30
9326,-29
9327,-32
9328,-28
9329,-31
9330,-29
9331,-34
9332,-27
9333,-29
9334,-27
9335,-31
9336,-29
9337,-32
9338,-29
9339,-32
9340,-29
9341,-39
9342,-31
9343,-31
9344,-32
9345,-30
9346,-30
9347,-31
9348,-33
9349,-29
9350,-29
9351,-30
9352,-30
9353,-29
9354,-27
9355,-32
9356,-30
9357,-33
9358,-27
9359,-31
9360,-32
9361,-29
9362,-29
9363,-30
9364,-31
9365,-37
9366,-29
9367,-32
9368,-27
9369,-39
9370,-33
9371,-27
9372,-39
9373,-27
9374,-29
9375,-33
9376,-32
9377,-30
9378,-30
9379,-27
9380,-30
9381,-31
9382,-27
9383,-32
9384,-32
9385,-31
9386,-31
9387,-35
9388,-37
9389,-35
9390,-34
9391,-27
9392,-30
9393,-33
9394,-31
9395,-29
9396,-31
9397,-30
9398,-27
9399,-28
9400,-29
9401,-28
9402,-32
9403,-28
9404,-29
9405,-28
9406,-27
9407,-30
9408,-30
9409,-30
9410,-30
9411,-30
9412,-32
9413,-31
9414,-32
9415,-27
9416,-29
9417,-30
9418,-31
9419,-33
9420,-29
9421,-29
9422,-30
9423,-31
9424,-29
9425,-33
9426,-29
9427,-27
9428,-30
9429,-32
9430,-33
9431,-32
9432,-27
9433,-34
9434,-32
9435,-32
9436,-29
9437,-32
9438,-110
9439,-30
9440,-39
9441,-27
9442,-33
9443,-30
9444,-35
9445,-29
9446,-29
9447,-27
9448,-27
9449,-27
9450,-36
9451,-33
9452,-31
9453,-30
9454,-33
9455,-27
9456,-32
9457,-37
9458,-31
9459,-32
9460,-31
9461,-29
9462,-31
9463,-28
9464,-27
9465,-31
9466,-31
9467,-27
9468,-27
9469,-34
9470,-31
9471,-27
9472,-31
9473,-27
9474,-32
9475,-33
9476,-31
9477,-31
9478,-30
9479,-33
9480,-30
9481,-29
9482,-30
9483,-32
9484,-27
9485,-35
9486,-32
9487,-32
9488,-30
9489,-31
9490,-27
9491,-30
9492,-31
