,0
7161,-33
7162,-32
7163,-29
7164,-29
7165,-29
7166,-31
7167,-29
7168,-30
7169,-29
7170,-28
7171,-32
7172,-29
7173,-28
7174,-29
7175,-27
7176,-31
7177,-33
7178,-35
7179,-28
7180,-28
7181,-31
7182,-27
7183,-28
7184,-28
7185,-31
7186,-31
7187,-28
7188,-29
7189,-35
7190,-27
7191,-29
7192,-31
7193,-28
7194,-27
7195,-31
7196,-29
7197,-28
7198,-31
7199,-29
7200,-31
7201,-32
7202,-31
7203,-29
7204,-27
7205,-34
7206,-29
7207,-35
7208,-29
7209,-29
7210,-43
7211,-37
7212,-34
7213,-31
7214,-29
7215,-27
7216,-35
7217,-31
7218,-33
7219,-33
7220,-31
7221,-33
7222,-30
7223,-34
7224,-27
7225,-31
7226,-32
7227,-27
7228,-30
7229,-27
7230,-34
7231,-29
7232,-27
7233,-31
7234,-29
7235,-32
7236,-31
7237,-27
7238,-34
7239,-30
7240,-29
7241,-28
7242,-33
7243,-29
7244,-30
7245,-29
7246,-32
7247,-29
7248,-35
7249,-27
7250,-27
7251,-29
7252,-112
7253,-29
7254,-31
7255,-30
7256,-31
7257,-27
7258,-29
7259,-37
7260,-29
7261,-27
7262,-31
7263,-27
7264,-28
7265,-30
7266,-33
7267,-30
7268,-28
7269,-27
7270,-30
7271,-27
7272,-31
7273,-28
7274,-32
7275,-30
7276,-31
7277,-28
7278,-29
7279,-32
7280,-35
7281,-109
7282,-29
7283,-27
7284,-27
7285,-30
7286,-31
7287,-27
7288,-29
7289,-31
7290,-31
7291,-28
7292,-28
7293,-29
7294,-28
7295,-29
7296,-27
7297,-28
7298,-27
7299,-30
7300,-34
7301,-30
7302,-35
7303,-27
7304,-29
7305,-27
7306,-27
7307,-29
7308,-30
7309,-29
7310,-32
7311,-43
7312,-31
7313,-29
7314,-33
7315,-32
7316,-29
7317,-29
7318,-40
7319,-27
7320,-37
7321,-29
7322,-31
7323,-29
7324,-27
7325,-29
7326,-30
7327,-31
7328,-28
7329,-32
7330,-27
7331,-31
7332,-27
7333,-30
7334,-29
7335,-27
7336,-28
7337,-33
7338,-32
7339,-27
7340,-31
7341,-28
7342,-31
7343,-29
7344,-28
7345,-28
7346,-27
7347,-31
7348,-111
7349,-30
7350,-27
7351,-28
7352,-29
7353,-27
7354,-29
7355,-33
7356,-27
7357,-29
7358,-27
7359,-31
7360,-33
7361,-36
7362,-28
7363,-30
7364,-28
7365,-33
7366,-28
7367,-27
7368,-31
7369,-39
7370,-27
7371,-30
7372,-27
7373,-32
7374,-27
7375,-29
7376,-30
7377,-30
7378,-29
7379,-37
7380,-30
7381,-33
7382,-29
7383,-36
7384,-28
7385,-31
7386,-29
7387,-31
7388,-35
7389,-29
7390,-27
7391,-27
7392,-29
7393,-31
7394,-27
7395,-28
7396,-34
7397,-29
7398,-27
7399,-34
7400,-28
7401,-27
7402,-31
7403,-30
7404,-27
7405,-33
7406,-29
7407,-30
7408,-27
7409,-31
7410,-32
7411,-32
7412,-28
7413,-27
7414,-27
7415,-27
7416,-30
7417,-28
7418,-31
7419,-29
7420,-30
7421,-36
7422,-30
7423,-27
7424,-30
7425,-33
7426,-30
7427,-28
7428,-28
7429,-29
7430,-32
7431,-34
7432,-28
7433,-30
7434,-33
7435,-29
7436,-33
7437,-36
7438,-33
7439,-36
7440,-32
7441,-28
7442,-31
7443,-29
7444,-27
7445,-29
7446,-27
7447,-27
7448,-27
7449,-29
7450,-27
7451,-28
7452,-30
7453,-36
7454,-34
7455,-29
7456,-29
7457,-34
7458,-37
7459,-33
7460,-30
7461,-29
7462,-32
7463,-28
7464,-29
7465,-31
7466,-29
7467,-33
7468,-30
7469,-30
7470,-30
7471,-27
7472,-32
7473,-31
7474,-30
7475,-29
7476,-112
7477,-37
7478,-33
7479,-31
7480,-27
7481,-31
7482,-28
7483,-29
7484,-35
7485,-30
7486,-27
7487,-27
7488,-32
7489,-34
7490,-30
7491,-28
7492,-31
7493,-35
7494,-31
7495,-31
7496,-33
7497,-29
7498,-29
7499,-31
7500,-30
7501,-31
7502,-30
7503,-33
7504,-28
7505,-27
7506,-29
7507,-30
7508,-31
7509,-27
7510,-31
7511,-33
7512,-29
7513,-31
7514,-27
7515,-29
7516,-27
7517,-30
7518,-27
7519,-31
7520,-28
7521,-29
7522,-32
7523,-28
7524,-28
7525,-29
7526,-35
7527,-30
7528,-34
7529,-38
7530,-28
7531,-28
7532,-29
7533,-28
7534,-30
7535,-34
7536,-29
7537,-35
7538,-30
7539,-31
7540,-27
7541,-28
7542,-30
7543,-31
7544,-31
7545,-31
7546,-29
7547,-33
7548,-28
7549,-30
7550,-27
7551,-27
7552,-30
7553,-30
7554,-30
7555,-27
7556,-27
7557,-29
7558,-27
7559,-29
7560,-31
7561,-31
7562,-31
7563,-35
7564,-30
7565,-27
7566,-30
7567,-28
7568,-28
7569,-33
7570,-30
7571,-32
7572,-30
7573,-29
7574,-31
7575,-28
7576,-28
7577,-31
7578,-32
7579,-31
7580,-35
7581,-29
7582,-27
7583,-30
7584,-29
7585,-27
7586,-31
7587,-30
7588,-29
7589,-33
7590,-29
7591,-32
7592,-33
7593,-32
7594,-33
7595,-30
7596,-30
7597,-27
7598,-36
7599,-30
7600,-34
7601,-31
7602,-31
7603,-30
7604,-27
7605,-30
7606,-35
7607,-27
7608,-31
7609,-32
7610,-29
7611,-29
7612,-28
7613,-28
7614,-27
7615,-27
7616,-27
7617,-27
7618,-27
7619,-35
7620,-33
7621,-31
7622,-29
7623,-29
7624,-28
7625,-35
7626,-29
7627,-31
7628,-29
7629,-29
7630,-27
7631,-28
7632,-30
7633,-30
7634,-31
7635,-29
7636,-34
7637,-29
7638,-30
7639,-32
7640,-28
7641,-30
7642,-28
7643,-30
7644,-27
7645,-31
7646,-28
7647,-32
7648,-27
7649,-36
7650,-28
7651,-30
7652,-34
7653,-30
7654,-27
7655,-28
7656,-28
7657,-29
7658,-32
7659,-29
7660,-27
7661,-31
7662,-30
7663,-30
7664,-29
7665,-27
7666,-30
7667,-29
7668,-27
7669,-28
7670,-31
7671,-30
7672,-29
7673,-28
7674,-29
7675,-29
7676,-35
7677,-27
7678,-35
7679,-35
7680,-29
7681,-30
7682,-28
7683,-28
7684,-35
7685,-31
7686,-37
7687,-35
7688,-29
7689,-29
7690,-28
7691,-27
7692,-30
7693,-27
7694,-31
7695,-32
7696,-33
7697,-33
7698,-27
7699,-29
7700,-34
7701,-29
7702,-29
7703,-28
7704,-27
7705,-29
7706,-28
7707,-29
7708,-30
7709,-27
7710,-30
7711,-29
7712,-37
7713,-29
7714,-29
7715,-30
7716,-29
7717,-31
7718,-28
7719,-33
7720,-31
7721,-29
7722,-28
7723,-30
7724,-29
7725,-34
7726,-27
7727,-33
7728,-29
7729,-28
7730,-33
7731,-31
7732,-30
7733,-33
7734,-32
7735,-32
7736,-30
7737,-30
7738,-27
7739,-29
7740,-31
7741,-28
7742,-31
7743,-31
7744,-32
7745,-30
7746,-31
7747,-28
7748,-29
7749,-28
7750,-28
7751,-28
7752,-27
7753,-28
7754,-29
7755,-28
7756,-30
7757,-35
7758,-31
7759,-27
7760,-27
7761,-30
7762,-32
7763,-28
7764,-30
7765,-34
7766,-27
7767,-32
7768,-30
7769,-30
7770,-29
7771,-31
7772,-31
7773,-29
7774,-30
7775,-32
7776,-30
7777,-29
7778,-27
7779,-28
7780,-31
7781,-29
7782,-31
7783,-28
7784,-33
7785,-32
7786,-34
7787,-30
7788,-31
7789,-37
7790,-30
7791,-27
7792,-27
7793,-29
7794,-31
7795,-29
7796,-27
7797,-31
7798,-32
7799,-28
7800,-30
7801,-28
7802,-31
7803,-30
7804,-28
7805,-31
7806,-27
7807,-29
7808,-35
7809,-27
7810,-30
7811,-29
7812,-31
7813,-27
7814,-30
7815,-31
7816,-27
7817,-32
7818,-31
7819,-28
7820,-27
7821,-29
7822,-27
7823,-27
7824,-32
7825,-27
7826,-27
7827,-27
7828,-29
7829,-29
7830,-28
7831,-28
7832,-31
7833,-33
7834,-33
7835,-29
7836,-29
7837,-29
7838,-30
7839,-27
7840,-29
7841,-30
7842,-31
7843,-31
7844,-32
7845,-27
7846,-29
7847,-31
7848,-32
7849,-34
7850,-29
7851,-33
7852,-37
7853,-29
7854,-34
7855,-29
7856,-29
7857,-28
7858,-32
7859,-31
7860,-31
7861,-33
7862,-30
7863,-30
7864,-28
7865,-112
7866,-28
7867,-28
7868,-32
7869,-33
7870,-29
7871,-27
7872,-34
7873,-27
7874,-27
7875,-30
7876,-27
7877,-30
7878,-29
7879,-33
7880,-28
7881,-28
7882,-30
7883,-29
7884,-34
7885,-29
7886,-31
7887,-33
7888,-29
7889,-27
7890,-35
7891,-31
7892,-33
7893,-33
7894,-27
7895,-35
7896,-30
7897,-27
7898,-28
7899,-28
7900,-28
7901,-32
7902,-27
7903,-28
7904,-27
7905,-32
7906,-31
7907,-33
7908,-33
7909,-31
7910,-29
7911,-27
7912,-29
7913,-36
7914,-31
7915,-33
7916,-29
7917,-31
7918,-28
7919,-28
7920,-31
7921,-35
7922,-32
7923,-31
7924,-27
7925,-29
7926,-30
7927,-27
7928,-29
7929,-31
7930,-29
7931,-34
7932,-27
7933,-29
7934,-29
7935,-28
7936,-27
7937,-27
7938,-33
7939,-32
7940,-32
7941,-34
7942,-29
7943,-31
7944,-29
7945,-29
7946,-27
7947,-33
7948,-27
7949,-27
7950,-29
7951,-30
7952,-31
7953,-30
7954,-29
7955,-27
7956,-28
7957,-29
7958,-31
7959,-33
7960,-28
7961,-29
7962,-32
7963,-29
7964,-33
7965,-29
7966,-27
7967,-30
7968,-31
7969,-33
7970,-33
7971,-32
7972,-27
7973,-29
7974,-35
7975,-39
7976,-30
7977,-31
7978,-30
7979,-31
7980,-30
7981,-30
7982,-32
7983,-28
7984,-30
7985,-27
7986,-29
7987,-34
7988,-37
7989,-31
7990,-30
7991,-27
7992,-30
7993,-30
7994,-29
7995,-29
7996,-31
7997,-29
7998,-36
7999,-34
8000,-29
8001,-39
8002,-28
8003,-31
8004,-30
8005,-30
8006,-37
8007,-29
8008,-39
8009,-32
8010,-29
8011,-33
8012,-33
8013,-29
8014,-34
8015,-29
8016,-32
8017,-29
8018,-29
8019,-32
8020,-27
8021,-36
8022,-31
8023,-30
8024,-28
8025,-30
8026,-37
8027,-27
8028,-30
8029,-30
8030,-31
8031,-28
8032,-29
8033,-29
8034,-27
8035,-30
8036,-29
8037,-29
8038,-31
8039,-30
8040,-35
8041,-27
8042,-27
8043,-34
8044,-35
8045,-27
8046,-30
8047,-30
8048,-29
8049,-31
8050,-29
8051,-29
8052,-35
8053,-27
8054,-32
8055,-34
8056,-34
8057,-32
8058,-30
8059,-31
8060,-33
8061,-28
8062,-27
8063,-35
8064,-30
8065,-31
8066,-27
8067,-29
8068,-29
8069,-30
8070,-30
8071,-28
8072,-29
8073,-27
8074,-27
8075,-29
8076,-31
8077,-29
8078,-27
8079,-27
8080,-35
8081,-30
8082,-29
8083,-27
8084,-32
8085,-31
8086,-28
8087,-28
8088,-35
8089,-31
8090,-29
8091,-32
8092,-31
8093,-28
8094,-34
8095,-33
8096,-28
8097,-34
8098,-29
8099,-29
8100,-31
8101,-27
8102,-32
8103,-35
8104,-29
8105,-29
8106,-31
8107,-30
8108,-29
8109,-32
8110,-32
8111,-29
8112,-29
8113,-31
8114,-29
8115,-33
8116,-28
8117,-27
8118,-32
8119,-27
8120,-29
8121,-29
8122,-30
8123,-28
8124,-35
8125,-27
8126,-29
8127,-31
8128,-30
8129,-33
8130,-28
8131,-36
8132,-28
8133,-30
8134,-29
8135,-30
8136,-28
8137,-27
8138,-29
8139,-31
8140,-31
8141,-29
8142,-29
8143,-27
8144,-30
8145,-27
8146,-31
8147,-27
8148,-31
8149,-33
8150,-27
8151,-28
8152,-27
8153,-34
8154,-35
8155,-27
8156,-28
8157,-33
8158,-30
8159,-29
8160,-28
8161,-27
8162,-29
8163,-29
8164,-31
8165,-34
8166,-33
8167,-29
8168,-29
8169,-31
8170,-34
8171,-29
8172,-27
8173,-27
8174,-27
8175,-29
8176,-31
8177,-30
8178,-30
8179,-29
8180,-29
8181,-30
8182,-35
8183,-29
8184,-31
8185,-33
8186,-32
8187,-29
8188,-35
8189,-29
8190,-29
8191,-33
8192,-37
8193,-32
8194,-30
8195,-29
8196,-34
8197,-27
8198,-34
8199,-29
8200,-42
8201,-27
8202,-30
8203,-30
8204,-36
8205,-31
8206,-40
8207,-37
8208,-31
8209,-35
8210,-35
8211,-30
8212,-31
8213,-33
8214,-34
8215,-29
8216,-29
8217,-33
8218,-44
8219,-29
8220,-30
8221,-31
8222,-33
8223,-27
8224,-31
8225,-35
8226,-31
8227,-28
8228,-35
8229,-29
8230,-33
8231,-31
8232,-29
8233,-30
8234,-30
8235,-28
8236,-27
8237,-27
8238,-31
8239,-30
8240,-27
8241,-31
8242,-28
8243,-31
8244,-29
8245,-29
8246,-31
8247,-39
8248,-30
8249,-31
8250,-32
8251,-29
8252,-31
8253,-35
8254,-29
8255,-29
8256,-32
8257,-27
8258,-31
8259,-33
8260,-28
8261,-28
8262,-30
8263,-37
8264,-32
8265,-28
8266,-34
8267,-27
8268,-33
8269,-27
8270,-30
8271,-32
8272,-29
8273,-30
8274,-27
8275,-29
8276,-31
8277,-30
8278,-29
8279,-30
8280,-30
8281,-29
8282,-28
8283,-27
8284,-27
8285,-28
8286,-30
8287,-27
8288,-31
8289,-32
8290,-28
8291,-27
8292,-31
8293,-32
8294,-27
8295,-34
8296,-29
8297,-32
8298,-29
8299,-27
8300,-27
8301,-29
8302,-29
8303,-31
8304,-29
8305,-29
8306,-29
8307,-27
8308,-27
8309,-27
8310,-31
8311,-29
8312,-33
8313,-33
8314,-27
8315,-29
8316,-28
8317,-29
8318,-109
8319,-37
8320,-31
8321,-32
8322,-29
8323,-27
8324,-30
8325,-28
8326,-27
8327,-32
8328,-31
8329,-33
8330,-29
8331,-30
8332,-36
8333,-28
8334,-27
8335,-27
8336,-28
8337,-35
8338,-29
8339,-33
8340,-31
8341,-31
8342,-32
8343,-27
8344,-30
8345,-29
8346,-34
8347,-31
8348,-32
8349,-32
8350,-30
8351,-32
8352,-29
8353,-31
8354,-29
8355,-29
8356,-35
8357,-31
8358,-29
8359,-28
8360,-31
8361,-30
8362,-30
8363,-27
8364,-33
8365,-29
8366,-29
8367,-30
8368,-30
8369,-29
8370,-29
8371,-28
8372,-27
8373,-32
8374,-27
8375,-28
8376,-28
8377,-28
8378,-27
8379,-33
8380,-31
8381,-27
8382,-29
8383,-38
8384,-36
8385,-31
8386,-30
8387,-33
8388,-27
8389,-29
8390,-31
8391,-33
8392,-31
8393,-29
8394,-32
8395,-29
8396,-27
8397,-32
8398,-32
8399,-31
8400,-29
8401,-31
8402,-29
8403,-30
8404,-28
8405,-29
8406,-31
8407,-27
8408,-29
8409,-28
8410,-29
8411,-31
8412,-29
8413,-32
8414,-33
8415,-27
8416,-27
8417,-31
8418,-28
8419,-29
8420,-34
8421,-29
8422,-27
8423,-29
8424,-29
8425,-28
8426,-35
8427,-34
8428,-34
8429,-30
8430,-29
8431,-29
8432,-30
8433,-33
8434,-27
8435,-27
8436,-31
8437,-27
8438,-30
8439,-29
8440,-27
8441,-27
8442,-35
8443,-27
8444,-27
8445,-27
8446,-32
8447,-29
8448,-30
8449,-28
8450,-29
8451,-27
8452,-34
8453,-32
8454,-32
8455,-33
8456,-27
8457,-29
8458,-27
8459,-28
8460,-27
8461,-30
8462,-31
8463,-27
8464,-32
8465,-29
8466,-27
8467,-32
8468,-27
8469,-32
8470,-29
8471,-30
8472,-27
8473,-33
8474,-33
8475,-29
8476,-29
8477,-29
8478,-30
8479,-32
8480,-27
8481,-33
8482,-32
8483,-31
8484,-29
8485,-29
8486,-28
8487,-30
8488,-27
8489,-27
8490,-31
8491,-27
8492,-27
8493,-27
8494,-28
8495,-33
8496,-34
8497,-32
8498,-27
8499,-29
8500,-31
8501,-29
8502,-27
8503,-30
8504,-33
8505,-31
8506,-27
8507,-29
8508,-32
8509,-30
8510,-29
8511,-31
8512,-27
8513,-29
8514,-30
8515,-31
8516,-31
8517,-29
8518,-27
8519,-31
8520,-29
8521,-31
8522,-29
8523,-27
8524,-31
8525,-31
8526,-29
8527,-36
8528,-33
8529,-33
8530,-30
8531,-29
8532,-27
8533,-35
8534,-30
8535,-35
8536,-28
8537,-29
8538,-34
8539,-31
8540,-29
8541,-28
8542,-34
8543,-27
8544,-30
8545,-31
8546,-30
8547,-36
8548,-27
8549,-34
8550,-32
8551,-29
8552,-33
8553,-32
8554,-27
8555,-31
8556,-30
8557,-33
8558,-31
8559,-31
8560,-31
8561,-29
8562,-30
8563,-38
8564,-36
8565,-27
8566,-29
8567,-28
8568,-30
8569,-27
8570,-31
8571,-27
8572,-29
8573,-29
8574,-30
8575,-31
8576,-29
8577,-29
8578,-34
8579,-34
8580,-37
8581,-31
8582,-29
8583,-28
8584,-32
8585,-27
8586,-29
8587,-29
8588,-35
8589,-27
8590,-32
8591,-27
8592,-33
8593,-29
8594,-37
8595,-32
8596,-29
8597,-32
8598,-27
8599,-27
8600,-32
8601,-31
8602,-30
8603,-30
8604,-29
8605,-30
8606,-28
8607,-36
8608,-28
8609,-30
8610,-31
8611,-29
8612,-27
8613,-29
8614,-32
8615,-31
8616,-29
8617,-32
8618,-33
8619,-35
8620,-30
8621,-29
8622,-32
8623,-31
8624,-27
8625,-31
8626,-31
8627,-31
8628,-30
8629,-31
8630,-29
8631,-31
8632,-30
8633,-29
8634,-28
8635,-27
8636,-33
8637,-33
8638,-27
8639,-35
8640,-33
8641,-31
8642,-27
8643,-30
8644,-29
8645,-34
8646,-33
8647,-29
8648,-36
8649,-27
8650,-30
8651,-31
8652,-29
8653,-27
8654,-27
8655,-27
8656,-27
8657,-33
8658,-34
8659,-27
8660,-31
8661,-29
8662,-32
8663,-29
8664,-31
8665,-27
8666,-31
8667,-29
8668,-29
8669,-27
8670,-28
8671,-32
8672,-29
8673,-29
8674,-34
8675,-31
8676,-28
8677,-30
8678,-33
8679,-30
8680,-36
8681,-29
8682,-29
8683,-33
8684,-31
8685,-32
8686,-29
8687,-32
8688,-29
8689,-34
8690,-29
8691,-29
8692,-31
8693,-29
8694,-29
8695,-27
8696,-34
8697,-46
8698,-31
8699,-28
8700,-30
8701,-27
8702,-29
8703,-31
8704,-27
8705,-28
8706,-31
8707,-29
8708,-30
8709,-33
8710,-34
8711,-28
8712,-27
8713,-28
8714,-29
8715,-27
8716,-31
8717,-29
8718,-27
8719,-27
8720,-34
8721,-33
8722,-29
8723,-30
8724,-29
8725,-29
8726,-31
8727,-31
8728,-31
8729,-34
8730,-34
8731,-29
8732,-27
8733,-28
8734,-33
8735,-36
8736,-27
8737,-29
8738,-27
8739,-30
8740,-31
8741,-30
8742,-29
8743,-30
8744,-28
8745,-30
8746,-109
8747,-28
8748,-33
8749,-33
8750,-33
8751,-29
8752,-32
8753,-31
8754,-30
8755,-27
8756,-30
8757,-30
8758,-27
8759,-37
8760,-36
8761,-29
8762,-29
8763,-29
8764,-34
8765,-27
8766,-33
8767,-34
8768,-30
8769,-29
8770,-32
8771,-32
8772,-28
8773,-33
8774,-32
8775,-29
8776,-28
8777,-29
8778,-27
8779,-29
8780,-31
8781,-30
8782,-31
8783,-27
8784,-31
8785,-29
8786,-31
8787,-30
8788,-32
8789,-28
8790,-32
8791,-29
8792,-28
8793,-31
8794,-39
8795,-29
8796,-28
8797,-31
8798,-28
8799,-32
8800,-29
8801,-32
8802,-29
8803,-28
8804,-27
8805,-30
8806,-29
8807,-29
8808,-29
8809,-30
8810,-29
8811,-33
8812,-33
8813,-31
8814,-33
8815,-27
8816,-28
8817,-29
8818,-28
8819,-30
8820,-28
8821,-29
8822,-29
8823,-27
8824,-35
8825,-27
8826,-29
8827,-32
8828,-27
8829,-32
8830,-29
8831,-36
8832,-30
8833,-31
8834,-33
8835,-32
8836,-35
8837,-31
8838,-27
8839,-37
8840,-27
8841,-30
8842,-28
8843,-33
8844,-30
8845,-30
8846,-28
8847,-36
8848,-28
8849,-30
8850,-35
8851,-33
8852,-27
8853,-29
8854,-28
8855,-31
8856,-36
8857,-33
8858,-32
8859,-29
8860,-27
8861,-37
8862,-28
8863,-34
8864,-29
8865,-30
8866,-30
8867,-29
8868,-29
8869,-32
8870,-28
8871,-31
8872,-35
8873,-28
8874,-33
8875,-30
8876,-34
8877,-34
8878,-30
8879,-27
8880,-31
8881,-34
8882,-30
8883,-29
8884,-28
8885,-28
8886,-28
8887,-30
8888,-31
8889,-29
8890,-30
8891,-32
8892,-35
8893,-29
8894,-27
8895,-31
8896,-32
8897,-30
8898,-27
8899,-32
8900,-31
8901,-28
8902,-27
8903,-29
8904,-31
8905,-28
8906,-27
8907,-32
8908,-29
8909,-32
8910,-31
8911,-27
8912,-28
8913,-33
8914,-29
8915,-27
8916,-31
8917,-30
8918,-31
8919,-30
8920,-31
8921,-28
8922,-29
8923,-31
8924,-29
8925,-27
8926,-30
8927,-28
8928,-29
8929,-29
8930,-29
8931,-27
8932,-31
8933,-29
8934,-29
8935,-36
8936,-31
8937,-34
8938,-34
8939,-28
8940,-31
8941,-29
8942,-30
8943,-33
8944,-29
8945,-27
8946,-31
8947,-30
8948,-27
8949,-29
8950,-34
8951,-27
8952,-28
8953,-32
8954,-36
8955,-30
8956,-29
8957,-29
8958,-35
8959,-30
8960,-27
8961,-28
8962,-30
8963,-30
8964,-31
8965,-31
8966,-37
8967,-28
8968,-29
8969,-28
8970,-32
8971,-28
8972,-30
8973,-31
8974,-28
8975,-30
8976,-30
8977,-31
8978,-33
8979,-31
8980,-36
8981,-33
8982,-33
8983,-31
8984,-23
8985,-29
8986,-29
8987,-27
8988,-35
8989,-33
8990,-27
8991,-31
8992,-30
8993,-31
8994,-28
8995,-30
8996,-31
8997,-33
8998,-30
8999,-29
9000,-28
9001,-29
9002,-28
9003,-30
9004,-35
9005,-34
9006,-30
9007,-30
9008,-29
9009,-29
9010,-28
9011,-30
9012,-32
9013,-27
9014,-27
9015,-27
9016,-32
9017,-29
9018,-30
9019,-29
9020,-33
9021,-29
9022,-30
9023,-27
9024,-37
9025,-30
9026,-34
9027,-33
9028,-30
9029,-31
9030,-30
9031,-33
9032,-27
9033,-30
9034,-30
9035,-35
9036,-31
9037,-30
9038,-27
9039,-30
9040,-36
9041,-31
9042,-31
9043,-31
9044,-28
9045,-35
9046,-27
9047,-29
9048,-32
9049,-30
9050,-31
9051,-32
9052,-30
9053,-30
9054,-28
9055,-29
9056,-27
9057,-27
9058,-32
9059,-31
9060,-35
9061,-28
9062,-33
9063,-28
9064,-31
9065,-31
9066,-27
9067,-27
9068,-34
9069,-30
9070,-29
9071,-29
9072,-28
9073,-27
9074,-30
9075,-27
9076,-29
9077,-31
9078,-29
9079,-29
9080,-29
9081,-28
9082,-27
9083,-31
9084,-29
9085,-30
9086,-35
9087,-33
9088,-29
9089,-30
9090,-29
9091,-27
9092,-29
9093,-29
9094,-29
9095,-27
9096,-29
9097,-31
9098,-27
9099,-36
9100,-30
9101,-28
9102,-29
9103,-27
9104,-27
9105,-27
9106,-27
9107,-30
9108,-30
9109,-34
9110,-31
9111,-29
9112,-30
9113,-29
9114,-32
9115,-27
9116,-27
9117,-39
9118,-27
9119,-30
9120,-30
9121,-29
9122,-30
9123,-29
9124,-28
9125,-29
9126,-32
9127,-30
9128,-28
9129,-32
9130,-33
9131,-30
9132,-32
9133,-27
9134,-27
9135,-27
9136,-27
9137,-31
9138,-29
9139,-27
9140,-27
9141,-28
9142,-30
9143,-36
9144,-34
9145,-29
9146,-27
9147,-29
9148,-35
9149,-29
9150,-31
9151,-29
9152,-33
9153,-28
9154,-29
9155,-32
9156,-30
9157,-33
9158,-28
9159,-29
9160,-27
9161,-32
9162,-33
9163,-27
9164,-27
9165,-35
9166,-27
9167,-30
9168,-27
9169,-30
9170,-29
9171,-29
9172,-32
9173,-31
9174,-33
9175,-27
9176,-30
9177,-28
9178,-29
9179,-29
9180,-27
9181,-38
9182,-32
9183,-28
9184,-37
9185,-35
9186,-27
9187,-32
9188,-27
9189,-28
9190,-29
9191,-27
9192,-29
9193,-34
9194,-32
9195,-34
9196,-33
9197,-33
9198,-28
9199,-29
9200,-37
9201,-34
9202,-27
9203,-30
9204,-29
9205,-29
9206,-27
9207,-31
9208,-31
9209,-28
9210,-27
9211,-32
9212,-37
9213,-29
9214,-27
9215,-27
9216,-31
9217,-31
9218,-32
9219,-27
9220,-30
9221,-27
9222,-27
9223,-34
9224,-27
9225,-31
9226,-27
9227,-29
9228,-31
9229,-27
9230,-28
9231,-103
9232,-28
9233,-32
9234,-30
9235,-30
9236,-27
9237,-29
9238,-30
9239,-29
9240,-28
9241,-27
9242,-27
9243,-31
9244,-29
9245,-33
9246,-31
9247,-30
9248,-31
9249,-29
9250,-30
9251,-29
9252,-29
9253,-31
9254,-29
9255,-28
9256,-32
9257,-28
9258,-29
9259,-117
9260,-33
9261,-29
9262,-32
9263,-30
9264,-29
9265,-28
9266,-36
9267,-34
9268,-29
9269,-31
9270,-31
9271,-28
9272,-32
9273,-37
9274,-30
9275,-34
9276,-32
9277,-29
9278,-29
9279,-29
9280,-32
9281,-29
9282,-31
9283,-27
9284,-28
9285,-34
9286,-29
9287,-28
9288,-27
9289,-31
9290,-27
9291,-41
9292,-31
9293,-31
9294,-31
9295,-30
9296,-33
9297,-34
9298,-33
9299,-34
9300,-29
9301,-29
9302,-32
9303,-32
9304,-31
9305,-29
9306,-27
9307,-32
9308,-30
9309,-28
9310,-29
9311,-31
9312,-35
9313,-30
9314,-27
9315,-33
9316,-31
9317,-35
9318,-28
9319,-28
9320,-31
9321,-31
9322,-27
9323,-29
9324,-30
9325,-27
9326,-31
9327,-27
9328,-29
9329,-32
9330,-107
9331,-31
9332,-28
9333,-27
9334,-29
9335,-30
9336,-28
9337,-29
9338,-27
9339,-29
9340,-29
9341,-27
9342,-29
9343,-29
9344,-28
9345,-34
9346,-39
9347,-30
9348,-27
9349,-27
9350,-28
9351,-28
9352,-32
9353,-29
9354,-29
9355,-30
9356,-31
9357,-29
9358,-28
9359,-31
9360,-27
9361,-30
9362,-31
9363,-27
9364,-29
9365,-31
9366,-28
9367,-30
9368,-30
9369,-31
9370,-28
9371,-33
9372,-28
9373,-34
9374,-29
9375,-31
9376,-30
9377,-31
9378,-27
9379,-34
9380,-31
9381,-27
9382,-29
9383,-27
9384,-109
9385,-33
9386,-31
9387,-27
9388,-27
9389,-28
9390,-27
9391,-27
9392,-28
9393,-27
9394,-33
9395,-27
9396,-27
9397,-30
9398,-27
9399,-35
9400,-31
9401,-29
9402,-29
9403,-27
9404,-32
9405,-34
9406,-33
9407,-32
9408,-31
9409,-29
9410,-30
9411,-33
9412,-28
9413,-29
9414,-32
9415,-31
9416,-28
9417,-31
9418,-27
9419,-33
9420,-29
9421,-32
9422,-31
9423,-27
9424,-31
9425,-29
9426,-33
9427,-29
9428,-27
9429,-28
9430,-27
9431,-32
9432,-29
9433,-29
9434,-27
9435,-27
9436,-27
9437,-31
9438,-30
9439,-31
9440,-27
9441,-29
9442,-30
9443,-27
9444,-29
9445,-29
9446,-29
9447,-29
9448,-32
9449,-29
9450,-31
9451,-27
9452,-30
9453,-29
9454,-28
9455,-27
9456,-31
9457,-27
9458,-27
9459,-29
9460,-32
9461,-31
9462,-31
9463,-29
9464,-30
9465,-30
9466,-29
9467,-35
9468,-31
9469,-34
9470,-33
9471,-33
9472,-29
9473,-29
9474,-27
9475,-33
9476,-30
9477,-28
9478,-31
9479,-27
9480,-30
9481,-28
9482,-27
9483,-35
9484,-34
9485,-31
9486,-31
9487,-32
9488,-29
9489,-28
9490,-29
9491,-33
9492,-33
