27.12,32.88,26.4,23.92,22.8,34.4
20.72,33.76,24.0,33.76,19.04,39.12
28.8,24.72,28.32,26.64,22.48,50.0
31.44,31.52,28.48,33.12,24.64,53.84
19.76,28.4,30.32,30.08,26.56,55.2
25.36,20.88,24.56,32.8,28.88,38.64
36.48,26.0,22.96,22.8,19.52,50.56
22.96,31.68,23.6,38.64,27.52,26.0
31.36,26.16,26.72,37.04,38.64,36.64
42.8,31.04,25.28,25.28,27.2,41.12
28.4,24.08,27.44,30.24,27.92,36.64
21.92,31.44,28.0,33.44,28.96,48.48
37.36,31.6,26.32,44.96,23.2,44.16
21.2,23.12,23.12,29.92,37.2,42.56
21.44,21.2,33.2,35.68,33.36,43.76
21.36,28.16,26.8,35.52,23.84,49.36
21.2,31.28,32.72,30.72,20.72,56.32
32.72,30.08,34.88,35.04,33.68,38.32
32.8,41.68,29.2,30.96,25.44,46.8
22.08,38.72,26.32,30.48,27.68,28.0
24.48,20.16,28.56,37.44,27.12,41.04
29.92,25.44,24.32,33.76,23.28,42.08
21.6,25.52,26.32,37.2,22.16,31.84
24.24,35.68,28.4,27.44,21.92,28.4
29.68,27.28,27.52,34.0,21.92,37.44
21.36,36.08,34.48,30.96,23.76,49.44
21.44,32.48,35.36,35.28,28.64,35.68
31.04,33.12,27.04,30.56,33.52,34.08
21.28,24.72,25.04,37.44,26.64,34.8
20.8,37.04,25.44,31.44,28.56,48.24
30.88,24.32,33.36,37.04,34.16,29.12
20.96,34.72,28.56,32.48,34.48,46.08
34.64,27.6,27.52,31.04,20.08,47.52
23.6,23.76,29.92,26.8,25.36,36.64
23.2,28.72,28.96,28.24,23.68,34.24
20.96,32.72,29.36,28.56,24.4,27.44
28.32,29.04,34.32,29.36,25.68,41.92
22.0,25.04,29.76,36.24,30.56,34.72
20.32,24.16,39.76,37.92,27.2,61.36
33.12,24.8,25.84,39.92,42.88,36.48
21.36,27.12,25.2,38.88,42.16,26.96
21.36,29.12,31.36,39.92,28.64,40.16
31.04,26.16,23.2,33.52,37.28,29.04
25.12,28.72,31.12,38.24,32.8,51.6
27.44,27.36,24.88,39.76,35.92,47.2
22.64,24.24,30.16,30.8,19.44,39.52
20.96,27.36,29.44,27.52,27.12,32.24
21.2,28.4,26.96,34.16,24.8,26.24
23.28,22.0,27.2,37.92,28.08,35.28
21.84,28.96,29.84,31.76,22.88,36.56
20.08,31.04,27.12,33.84,24.16,49.04
20.72,21.44,23.6,28.32,36.48,46.56
19.68,31.84,22.16,28.08,24.64,42.32
34.24,22.4,28.08,27.12,23.04,28.8
21.52,34.72,28.72,34.64,33.84,36.88
26.8,22.8,27.68,28.0,23.2,48.16
20.88,29.36,28.0,31.68,34.0,44.48
24.88,23.52,26.72,32.72,33.04,52.08
28.16,24.88,24.96,47.2,30.48,34.64
27.2,27.84,29.92,42.32,24.56,44.0
18.48,36.4,27.44,28.56,23.84,49.84
20.48,27.52,32.4,35.36,24.64,48.96
24.32,37.36,33.84,29.52,26.72,32.32
28.4,24.56,25.52,28.48,28.96,34.24
26.8,33.92,31.44,32.72,24.8,47.36
30.32,27.84,27.28,23.52,22.48,31.04
20.08,26.72,28.8,44.8,24.0,38.96
37.04,25.84,24.72,26.4,27.36,38.4
21.84,24.4,29.6,28.16,21.2,52.16
22.4,29.52,23.68,29.92,30.16,40.96
23.12,24.4,26.88,27.44,26.48,37.28
22.8,30.4,27.92,42.0,22.96,35.84
24.0,21.84,27.12,42.96,22.32,36.48
35.76,23.2,31.52,31.68,20.08,35.84
35.12,32.64,27.76,31.04,25.92,44.08
24.56,22.64,26.72,43.68,26.96,41.2
24.08,31.52,26.0,37.28,43.2,43.12
20.48,33.44,24.8,27.12,22.8,50.16
22.32,23.76,27.84,34.24,23.04,41.84
22.08,23.2,25.52,39.6,30.0,37.68
23.2,22.88,33.36,34.4,26.08,45.6
29.84,26.48,26.0,37.36,22.16,40.8
28.32,25.84,22.64,39.84,21.12,34.32
25.28,27.12,25.6,29.84,29.92,40.32
28.88,39.92,26.72,28.72,26.56,32.8
34.0,39.12,32.96,32.4,36.8,31.12
22.64,26.88,26.56,29.2,30.16,25.84
42.32,30.4,29.04,38.96,27.6,28.96
28.48,29.92,28.0,36.4,26.08,30.4
26.08,24.24,33.92,27.76,34.48,53.44
22.48,22.96,29.44,27.36,28.56,53.76
27.36,21.76,27.68,37.6,26.16,43.52
23.6,23.04,29.92,43.84,31.2,38.72
26.24,27.6,42.4,37.2,30.8,43.6
20.72,30.56,30.56,38.08,22.08,42.56
24.32,23.04,26.56,34.8,27.92,59.2
31.28,29.68,25.2,35.84,24.24,31.36
25.52,24.16,24.24,38.72,32.08,43.2
28.72,27.28,28.0,26.0,20.72,32.72
28.88,35.68,25.92,31.36,39.68,52.8
39.2,25.28,28.64,36.24,32.88,31.92
28.8,34.08,32.16,26.32,24.24,35.12
27.28,20.88,29.6,35.44,20.56,29.44
22.08,26.48,27.76,42.56,20.96,42.8
26.16,23.52,34.56,33.52,27.2,31.92
24.8,24.16,30.24,37.6,23.44,34.48
24.16,26.24,24.24,28.56,33.2,42.64
21.44,33.04,24.0,30.4,28.56,40.64
29.68,22.32,26.24,38.64,22.8,40.08
25.36,21.28,23.92,30.0,25.76,56.8
22.64,24.88,24.96,30.4,29.6,44.64
32.88,26.56,25.52,35.36,43.76,44.48
25.92,22.88,28.0,28.16,30.4,39.12
22.4,38.0,28.4,28.72,25.36,38.8
20.16,21.84,37.2,35.36,27.76,40.56
28.88,22.32,25.12,32.48,31.12,45.12
21.84,25.68,22.08,29.2,27.12,37.52
19.92,24.4,31.04,39.6,38.0,44.32
22.48,24.0,25.76,33.12,37.52,49.84
23.04,21.92,32.8,25.44,20.96,30.16
28.56,27.04,32.96,38.4,22.48,41.6
24.96,25.6,34.64,34.4,33.36,61.36
21.68,23.44,26.16,42.72,26.24,33.52
21.76,24.08,27.12,36.24,24.24,38.16
30.0,29.92,31.52,33.84,23.12,57.76
26.48,24.24,27.76,35.76,34.32,38.88
24.88,26.08,34.0,30.72,31.36,33.44
27.28,27.68,27.36,32.88,28.88,41.92
33.12,26.56,26.24,24.24,24.64,41.84
24.16,33.76,25.84,36.56,33.6,52.48
23.52,30.16,28.16,37.2,28.64,54.4
22.56,35.04,25.2,31.04,23.6,48.08
38.88,29.52,28.56,28.32,25.36,41.12
30.64,27.76,27.28,38.24,27.52,40.32
21.52,31.84,34.0,33.68,33.92,32.48
23.04,32.32,26.24,32.8,28.16,43.2
38.0,25.92,32.32,30.8,25.28,34.88
30.88,22.16,25.2,35.76,22.48,30.8
27.12,25.84,25.52,35.52,30.08,46.72
30.4,28.8,25.28,26.8,25.68,44.96
20.56,26.56,31.6,31.92,21.04,46.4
25.76,27.04,28.32,30.88,29.2,39.76
21.12,35.2,27.68,36.24,27.44,32.08
24.24,31.36,28.64,31.36,28.32,62.48
31.28,22.08,27.52,24.0,21.12,38.16
22.72,27.52,25.84,31.12,38.88,34.88
28.56,21.04,26.48,39.76,23.44,38.8
36.48,32.72,23.44,38.96,34.32,28.48
30.48,30.64,25.04,34.72,24.64,28.0
33.92,21.6,27.76,44.0,32.08,46.08
25.44,21.84,30.24,28.32,19.76,50.8
20.72,27.36,25.12,39.68,30.88,37.68
25.76,24.24,24.16,26.24,30.72,29.68
28.56,19.68,25.44,37.52,22.16,34.4
19.84,36.56,26.4,38.4,30.4,56.48
19.04,28.32,28.0,29.2,28.4,37.44
23.84,27.68,38.0,25.76,20.8,38.4
25.6,35.12,27.6,31.36,23.6,37.2
25.28,26.96,29.12,33.76,26.8,48.4
30.48,23.04,25.2,29.84,24.48,31.84
34.08,28.32,24.96,34.32,21.52,23.12
27.52,26.8,26.56,30.64,23.6,45.6
23.6,23.52,28.96,26.0,20.8,32.64
33.76,32.88,27.92,28.48,23.44,39.76
25.52,31.6,28.8,41.92,29.2,41.68
30.24,32.72,24.88,46.96,32.72,28.8
24.88,35.68,20.56,30.56,31.12,34.32
28.96,29.52,25.28,34.64,21.84,33.04
33.04,30.0,29.36,30.4,23.52,52.64
22.8,33.44,26.8,28.48,34.32,45.68
33.6,24.08,37.84,26.08,18.24,42.8
26.24,21.84,27.76,32.24,35.76,50.08
26.72,28.48,25.44,24.64,28.08,37.52
25.28,25.76,27.44,36.48,31.92,38.4
24.48,27.6,32.88,28.32,18.88,51.68
19.44,28.72,28.16,34.48,29.76,36.32
22.0,31.68,24.56,38.56,23.92,47.2
25.04,22.4,28.4,35.44,24.16,47.44
27.28,30.4,27.28,31.2,31.52,32.56
25.84,22.16,22.56,42.72,27.28,39.68
25.44,21.76,26.72,32.56,29.12,39.6
19.44,30.08,27.76,30.08,21.6,36.64
22.96,26.56,32.08,33.68,30.72,40.48
24.08,27.92,26.72,30.48,18.96,29.76
34.24,23.28,25.52,38.64,28.72,42.32
33.12,27.6,26.4,31.2,26.48,43.84
34.32,30.48,34.32,37.28,19.04,33.44
27.2,38.08,30.72,46.56,24.08,52.24
23.28,29.92,26.48,39.92,29.68,30.0
26.0,30.08,30.32,36.48,31.76,48.16
30.0,28.96,25.76,34.0,29.44,38.32
20.8,32.56,23.2,34.24,25.84,37.6
44.24,24.16,25.92,33.04,28.24,54.64
30.72,26.24,28.0,37.68,31.6,31.52
33.12,44.24,34.0,41.44,40.8,34.88
22.32,24.88,32.96,28.8,29.04,33.84
26.4,21.04,26.24,35.76,23.52,34.32
22.64,30.56,28.64,29.76,22.16,44.08
27.6,24.0,24.48,39.28,25.92,44.0
23.6,40.56,28.48,39.36,23.44,46.16
19.2,23.12,31.36,25.92,20.72,33.76
32.56,25.76,28.8,34.4,25.92,41.44
27.6,21.92,22.24,44.0,31.52,34.16
23.84,25.68,29.44,30.4,21.04,32.56
23.52,31.6,26.0,34.48,27.76,64.48
25.44,21.76,28.4,46.16,25.44,38.8
34.24,30.56,27.12,38.0,35.28,43.36
21.76,21.92,37.68,26.88,23.12,33.28
28.8,23.2,32.24,35.04,25.84,52.4
32.16,23.12,25.84,36.88,33.68,36.24
30.4,24.8,25.44,34.32,27.52,37.28
34.08,22.16,24.4,30.96,22.8,66.24
27.84,34.88,27.52,28.0,25.92,34.88
20.32,28.0,33.28,28.88,22.64,46.64
21.84,22.8,24.96,30.56,22.8,45.28
36.32,19.92,28.72,34.0,24.96,41.84
22.72,20.8,27.52,38.56,24.64,40.72
22.56,26.96,27.52,39.76,23.44,40.72
25.44,22.56,32.64,37.68,24.32,43.12
31.04,30.0,35.92,50.72,26.0,32.0
35.52,32.0,30.16,33.2,24.96,33.76
21.92,25.44,31.12,26.24,22.96,35.28
21.36,22.72,26.48,32.64,24.96,48.48
21.28,25.04,24.48,33.92,39.36,36.4
37.12,34.08,25.04,39.12,24.4,30.8
29.2,31.6,29.44,35.2,28.0,52.0
28.24,24.72,26.24,30.16,31.6,31.36
28.8,28.56,24.48,38.16,22.0,38.96
27.2,27.12,27.28,30.32,22.96,39.36
22.96,23.68,29.68,44.24,19.28,47.12
28.0,24.64,26.32,38.56,22.8,45.44
22.8,25.84,22.64,29.12,20.32,43.44
23.92,29.04,37.28,35.12,25.52,33.44
28.88,29.36,26.48,37.84,24.48,41.36
25.68,24.8,27.76,39.92,42.56,33.68
27.84,34.32,27.84,30.96,23.36,48.4
20.88,23.6,24.16,26.4,24.32,40.72
35.04,25.2,38.16,28.72,24.16,33.52
23.92,22.8,25.28,34.64,32.32,30.24
21.28,28.0,22.48,30.56,25.6,44.4
22.56,34.4,26.08,34.48,24.24,30.08
23.2,28.32,24.32,41.12,27.92,42.32
27.44,30.88,22.56,32.16,18.4,48.56
26.8,21.68,24.96,36.08,32.0,35.36
26.64,37.76,27.04,36.96,22.72,44.96
23.84,27.2,27.44,37.12,34.24,31.84
22.16,26.88,28.0,28.64,22.64,30.8
20.96,28.88,25.28,32.0,33.84,31.36
25.04,23.12,30.08,31.84,21.76,61.12
21.52,22.88,26.88,29.28,26.24,37.84
22.32,21.6,30.48,26.88,23.12,39.76
23.36,29.36,24.08,38.08,24.64,30.4
24.0,30.08,25.6,46.24,19.76,52.8
26.4,31.2,31.68,32.56,27.84,38.96
22.32,29.2,28.64,34.88,39.68,37.52
19.76,22.72,30.0,28.72,20.88,46.4
29.6,25.76,24.56,40.24,26.88,42.08
36.0,24.72,24.96,32.0,27.44,49.28
24.08,24.4,27.6,43.68,21.92,40.0
29.76,25.12,29.36,37.92,30.88,50.0
23.6,25.92,24.88,32.32,25.28,33.6
23.36,25.12,25.68,33.52,25.36,45.04
22.0,34.4,40.8,32.16,37.12,50.48
26.16,22.96,23.36,32.64,20.72,42.4
37.12,25.68,30.08,30.8,29.44,46.32
22.72,26.88,27.92,30.88,28.24,32.8
22.16,25.04,30.32,37.84,29.6,38.88
23.04,31.12,29.36,29.52,27.2,47.92
29.04,29.92,26.48,23.36,35.04,41.2
26.32,27.12,32.24,35.52,36.32,34.0
23.12,24.72,35.44,29.76,29.2,35.12
25.92,36.0,21.84,39.44,21.44,37.04
28.72,22.96,27.76,34.08,24.24,34.32
24.4,25.44,27.44,31.12,22.08,40.64
20.32,35.76,32.0,27.76,25.68,29.12
24.88,25.68,23.6,37.12,27.12,36.32
28.16,26.08,28.32,38.16,30.56,59.68
21.76,31.12,34.24,32.4,36.24,43.92
22.72,26.16,25.76,35.36,25.84,54.96
24.4,29.52,25.28,31.84,25.44,50.48
27.68,23.36,27.2,30.24,23.04,43.68
24.72,37.92,27.84,34.8,24.56,37.12
35.6,31.52,24.8,27.12,31.12,30.8
24.56,29.52,31.84,30.8,35.12,44.24
31.52,29.28,25.6,34.72,19.44,40.4
23.84,25.12,26.16,32.4,24.48,38.4
31.2,27.44,28.48,34.32,24.24,28.32
20.72,26.16,28.96,41.12,23.68,43.68
28.8,24.56,24.16,43.6,38.24,29.28
26.8,21.04,24.64,29.12,24.56,44.0
21.6,27.28,25.28,32.8,22.48,41.2
19.36,29.92,24.64,31.12,30.8,38.88
39.04,22.4,26.88,36.08,29.68,47.28
22.32,24.64,26.24,30.64,23.12,33.36
29.68,27.04,24.64,23.04,26.4,43.92
35.12,22.96,28.08,26.96,27.92,31.04
21.92,39.84,26.32,25.36,24.56,30.48
24.48,22.8,25.44,37.04,23.76,32.32
38.24,24.96,26.56,28.56,25.44,38.64
26.64,26.0,22.48,36.64,26.56,49.6
22.96,25.36,26.8,34.0,18.8,43.44
20.8,28.64,24.96,36.64,20.8,48.16
24.16,24.56,25.44,43.2,27.2,36.4
31.2,38.4,21.36,34.08,22.88,38.32
20.8,21.92,25.2,46.64,23.04,40.48
22.56,21.28,23.12,38.32,28.88,35.52
38.88,30.0,23.28,25.2,26.32,43.04
22.16,29.52,30.64,45.68,21.68,38.72
35.28,24.08,26.32,35.84,33.68,43.28
20.64,36.8,25.6,31.04,31.44,39.28
36.24,24.0,26.16,33.44,18.96,51.28
23.84,25.2,28.24,48.16,29.92,33.04
18.88,23.6,29.76,22.96,25.44,30.8
26.16,21.28,32.72,30.88,29.52,41.84
29.84,25.76,26.96,33.84,19.84,29.12
19.68,25.28,24.16,47.12,27.84,47.92
38.72,22.88,28.88,32.4,27.92,44.8
24.96,30.0,27.84,34.64,22.08,53.2
24.72,31.68,24.96,31.2,31.36,29.36
22.0,34.64,30.48,34.0,23.2,41.2
25.92,29.04,31.2,37.68,27.44,42.88
26.48,30.0,23.92,35.76,36.48,47.28
34.0,23.52,26.72,33.36,42.32,40.72
29.84,33.44,26.48,48.16,26.24,34.56
34.32,36.64,22.64,28.08,21.6,53.52
26.48,28.4,38.0,38.8,34.32,30.56
33.28,26.0,25.2,38.4,22.64,41.2
22.0,36.48,25.52,27.2,23.2,51.36
21.68,24.32,25.76,34.56,28.24,36.56
26.64,30.88,25.52,29.76,25.2,44.88
21.28,23.36,29.04,41.68,26.08,33.76
20.8,27.28,26.32,32.48,30.48,42.64
21.92,43.44,26.08,30.0,20.8,33.92
22.64,23.52,27.76,34.4,23.6,31.52
21.2,36.96,36.88,29.68,22.4,28.56
26.56,32.48,24.72,33.04,27.44,43.92
24.24,35.6,24.4,37.52,28.8,38.56
23.44,23.84,24.48,37.04,28.72,30.24
21.12,29.84,32.32,30.56,20.96,30.32
21.28,23.28,32.0,30.24,24.88,41.12
25.04,32.24,26.0,36.24,24.32,36.88
48.72,23.04,25.92,35.28,23.84,42.4
26.32,33.52,29.44,29.04,20.56,37.76
21.6,23.04,27.36,32.56,20.4,29.36
34.0,30.16,26.08,28.72,24.8,39.36
22.16,23.76,31.84,31.92,28.0,42.32
28.08,22.24,24.08,46.32,39.28,40.64
27.68,25.6,27.6,40.8,28.88,33.52
20.24,26.4,24.4,30.64,20.88,40.64
19.84,30.4,33.28,45.36,19.84,49.28
28.32,28.72,26.24,44.0,41.68,36.48
37.76,23.36,27.68,29.36,27.28,48.48
21.44,18.32,25.76,33.92,29.04,33.28
24.0,26.16,24.72,38.8,38.72,39.84
24.88,31.6,27.28,27.04,26.4,43.28
26.64,35.68,25.28,30.08,20.64,27.76
26.8,24.64,26.32,34.32,29.44,42.8
21.28,29.92,25.12,27.52,26.32,43.36
31.84,32.16,26.24,30.16,20.48,39.84
24.0,24.0,27.12,30.8,30.8,36.32
20.16,26.08,26.72,27.2,33.92,46.64
29.2,31.36,23.44,36.24,29.68,46.4
22.0,31.44,26.96,29.36,27.36,38.08
22.72,29.04,27.2,31.04,22.32,45.04
22.4,26.88,27.04,35.84,33.76,50.64
29.92,22.64,26.64,31.04,28.48,31.2
20.64,25.76,30.4,25.12,20.16,37.28
22.16,23.76,23.92,30.88,29.04,34.88
24.24,29.6,26.32,32.0,27.12,37.84
31.36,23.36,30.24,30.56,39.44,46.64
25.76,29.84,34.16,28.88,36.4,47.52
26.24,35.6,24.56,41.36,25.76,42.8
29.52,29.6,30.64,26.96,23.76,40.48
18.64,28.8,24.32,43.12,28.24,33.52
20.24,24.4,24.48,32.4,29.6,30.4
34.48,30.96,24.8,33.76,24.4,43.36
21.76,35.44,28.48,37.68,40.08,39.84
28.32,28.32,26.88,36.88,20.64,45.68
28.0,33.36,25.52,39.36,19.44,38.16
25.52,31.2,27.52,43.6,36.72,45.92
26.16,22.48,29.84,44.4,25.84,35.84
29.44,21.2,27.12,28.16,22.08,33.76
24.64,30.8,24.48,33.44,33.04,60.96
36.88,25.36,28.0,35.36,24.64,30.48
28.0,36.48,28.64,28.48,24.96,62.0
27.6,23.2,22.64,24.48,19.44,41.76
20.8,28.0,32.56,43.12,43.44,33.92
23.2,27.12,24.32,31.04,26.24,29.12
26.8,30.32,27.36,33.44,29.52,32.8
26.64,27.2,28.72,32.48,24.72,37.36
28.64,30.08,28.4,25.44,34.88,43.12
21.12,26.64,25.44,28.56,24.64,54.56
35.44,24.48,25.76,27.12,28.16,42.16
24.24,43.84,24.56,30.96,24.64,39.44
26.16,27.84,33.36,27.28,36.4,41.92
29.44,21.92,27.6,26.88,19.84,45.2
22.72,24.72,25.28,33.68,24.16,45.36
24.16,25.68,26.96,25.92,21.76,33.68
20.96,30.8,23.12,48.8,32.0,39.44
23.76,30.08,23.68,36.0,24.4,48.32
21.52,33.04,29.92,37.04,24.72,43.36
19.76,28.8,24.16,29.04,25.04,47.44
25.44,29.84,27.04,23.84,28.96,46.56
29.68,36.88,23.92,30.56,21.04,33.36
20.0,24.24,33.28,41.04,29.68,44.0
21.28,28.64,30.72,39.12,26.64,39.84
21.2,27.36,23.2,40.8,25.84,33.44
30.0,36.08,23.68,45.12,21.36,39.6
26.48,22.48,28.32,30.72,27.04,43.52
19.68,38.48,24.4,38.64,20.16,44.4
27.84,28.48,26.24,40.88,32.56,53.52
24.32,30.48,26.08,30.4,24.72,41.36
21.44,25.68,25.36,42.32,19.04,24.8
36.88,34.32,30.56,37.84,30.32,36.72
27.44,35.36,25.04,36.48,21.68,35.44
20.08,26.48,26.64,34.88,23.6,40.64
28.32,35.76,25.92,37.6,29.52,45.68
24.0,26.56,25.76,35.92,33.52,44.56
