,mean,Standard deviation
"('greedy_selection', 'moment_updating', 0.5, 5, 0.25, 1)",158.92,91.19930701491104
"('greedy_selection', 'moment_updating', 0.5, 5, 0.25, 2)",158.32,69.5820206662612
"('greedy_selection', 'moment_updating', 0.5, 5, 0.25, 3)",157.76,77.20688052239903
"('greedy_selection', 'moment_updating', 0.5, 5, 0.25, 5)",152.32,57.58244176830295
"('greedy_selection', 'moment_updating', 0.5, 5, 0.25, 10)",162.32,70.90315648826926
"('greedy_selection', 'moment_updating', 0.5, 5, 0.25, 20)",178.2,67.29903416840394
"('greedy_selection', 'moment_updating', 0.5, 5, 0.5, 1)",158.92,91.19930701491104
"('greedy_selection', 'moment_updating', 0.5, 5, 0.5, 2)",158.32,69.5820206662612
"('greedy_selection', 'moment_updating', 0.5, 5, 0.5, 3)",157.76,77.20688052239903
"('greedy_selection', 'moment_updating', 0.5, 5, 0.5, 5)",152.32,57.58244176830295
"('greedy_selection', 'moment_updating', 0.5, 5, 0.5, 10)",162.32,70.90315648826926
"('greedy_selection', 'moment_updating', 0.5, 5, 0.5, 20)",178.2,67.29903416840394
"('greedy_selection', 'moment_updating', 0.5, 5, 0.75, 1)",158.92,91.19930701491104
"('greedy_selection', 'moment_updating', 0.5, 5, 0.75, 2)",158.32,69.5820206662612
"('greedy_selection', 'moment_updating', 0.5, 5, 0.75, 3)",157.76,77.20688052239903
"('greedy_selection', 'moment_updating', 0.5, 5, 0.75, 5)",152.32,57.58244176830295
"('greedy_selection', 'moment_updating', 0.5, 5, 0.75, 10)",162.32,70.90315648826926
"('greedy_selection', 'moment_updating', 0.5, 5, 0.75, 20)",178.2,67.29903416840394
"('greedy_selection', 'moment_updating', 0.5, 5, 1, 1)",158.92,91.19930701491104
"('greedy_selection', 'moment_updating', 0.5, 5, 1, 2)",158.32,69.5820206662612
"('greedy_selection', 'moment_updating', 0.5, 5, 1, 3)",157.76,77.20688052239903
"('greedy_selection', 'moment_updating', 0.5, 5, 1, 5)",152.32,57.58244176830295
"('greedy_selection', 'moment_updating', 0.5, 5, 1, 10)",162.32,70.90315648826926
"('greedy_selection', 'moment_updating', 0.5, 5, 1, 20)",178.2,67.29903416840394
"('greedy_selection', 'moment_updating', 0.5, 5, 1.5, 1)",158.92,91.19930701491104
"('greedy_selection', 'moment_updating', 0.5, 5, 1.5, 2)",158.32,69.5820206662612
"('greedy_selection', 'moment_updating', 0.5, 5, 1.5, 3)",157.76,77.20688052239903
"('greedy_selection', 'moment_updating', 0.5, 5, 1.5, 5)",152.32,57.58244176830295
"('greedy_selection', 'moment_updating', 0.5, 5, 1.5, 10)",162.32,70.90315648826926
"('greedy_selection', 'moment_updating', 0.5, 5, 1.5, 20)",178.2,67.29903416840394
"('greedy_selection', 'moment_updating', 0.5, 5, 2, 1)",158.92,91.19930701491104
"('greedy_selection', 'moment_updating', 0.5, 5, 2, 2)",158.32,69.5820206662612
"('greedy_selection', 'moment_updating', 0.5, 5, 2, 3)",157.76,77.20688052239903
"('greedy_selection', 'moment_updating', 0.5, 5, 2, 5)",152.32,57.58244176830295
"('greedy_selection', 'moment_updating', 0.5, 5, 2, 10)",162.32,70.90315648826926
"('greedy_selection', 'moment_updating', 0.5, 5, 2, 20)",178.2,67.29903416840394
"('greedy_selection', 'moment_updating', 0.5, 5, 3, 1)",158.92,91.19930701491104
"('greedy_selection', 'moment_updating', 0.5, 5, 3, 2)",158.32,69.5820206662612
"('greedy_selection', 'moment_updating', 0.5, 5, 3, 3)",157.76,77.20688052239903
"('greedy_selection', 'moment_updating', 0.5, 5, 3, 5)",152.32,57.58244176830295
"('greedy_selection', 'moment_updating', 0.5, 5, 3, 10)",162.32,70.90315648826926
"('greedy_selection', 'moment_updating', 0.5, 5, 3, 20)",178.2,67.29903416840394
"('greedy_selection', 'moment_updating', 0.75, 2, 0.01, 1)",158.92,91.19930701491104
"('greedy_selection', 'moment_updating', 0.75, 2, 0.01, 2)",158.32,69.5820206662612
"('greedy_selection', 'moment_updating', 0.75, 2, 0.01, 3)",157.76,77.20688052239903
"('greedy_selection', 'moment_updating', 0.75, 2, 0.01, 5)",146.92,55.158259580954876
"('greedy_selection', 'moment_updating', 0.75, 2, 0.01, 10)",160.28,74.15012879287534
"('greedy_selection', 'moment_updating', 0.75, 2, 0.01, 20)",172.24,57.45348031233617
"('greedy_selection', 'moment_updating', 0.75, 2, 0.05, 1)",158.92,91.19930701491104
"('greedy_selection', 'moment_updating', 0.75, 2, 0.05, 2)",158.32,69.5820206662612
"('greedy_selection', 'moment_updating', 0.75, 2, 0.05, 3)",157.76,77.20688052239903
"('greedy_selection', 'moment_updating', 0.75, 2, 0.05, 5)",146.92,55.158259580954876
"('greedy_selection', 'moment_updating', 0.75, 2, 0.05, 10)",160.28,74.15012879287534
"('greedy_selection', 'moment_updating', 0.75, 2, 0.05, 20)",172.24,57.45348031233617
"('greedy_selection', 'moment_updating', 0.75, 2, 0.1, 1)",158.92,91.19930701491104
"('greedy_selection', 'moment_updating', 0.75, 2, 0.1, 2)",158.32,69.5820206662612
"('greedy_selection', 'moment_updating', 0.75, 2, 0.1, 3)",157.76,77.20688052239903
"('greedy_selection', 'moment_updating', 0.75, 2, 0.1, 5)",146.92,55.158259580954876
"('greedy_selection', 'moment_updating', 0.75, 2, 0.1, 10)",160.28,74.15012879287534
"('greedy_selection', 'moment_updating', 0.75, 2, 0.1, 20)",172.24,57.45348031233617
"('greedy_selection', 'moment_updating', 0.75, 2, 0.25, 1)",158.92,91.19930701491104
"('greedy_selection', 'moment_updating', 0.75, 2, 0.25, 2)",158.32,69.5820206662612
"('greedy_selection', 'moment_updating', 0.75, 2, 0.25, 3)",157.76,77.20688052239903
"('greedy_selection', 'moment_updating', 0.75, 2, 0.25, 5)",146.92,55.158259580954876
"('greedy_selection', 'moment_updating', 0.75, 2, 0.25, 10)",160.28,74.15012879287534
"('greedy_selection', 'moment_updating', 0.75, 2, 0.25, 20)",172.24,57.45348031233617
"('greedy_selection', 'moment_updating', 0.75, 2, 0.5, 1)",158.92,91.19930701491104
"('greedy_selection', 'moment_updating', 0.75, 2, 0.5, 2)",158.32,69.5820206662612
"('greedy_selection', 'moment_updating', 0.75, 2, 0.5, 3)",157.76,77.20688052239903
"('greedy_selection', 'moment_updating', 0.75, 2, 0.5, 5)",146.92,55.158259580954876
"('greedy_selection', 'moment_updating', 0.75, 2, 0.5, 10)",160.28,74.15012879287534
"('greedy_selection', 'moment_updating', 0.75, 2, 0.5, 20)",172.24,57.45348031233617
"('greedy_selection', 'moment_updating', 0.75, 2, 0.75, 1)",158.92,91.19930701491104
"('greedy_selection', 'moment_updating', 0.75, 2, 0.75, 2)",158.32,69.5820206662612
"('greedy_selection', 'moment_updating', 0.75, 2, 0.75, 3)",157.76,77.20688052239903
"('greedy_selection', 'moment_updating', 0.75, 2, 0.75, 5)",146.92,55.158259580954876
"('greedy_selection', 'moment_updating', 0.75, 2, 0.75, 10)",160.28,74.15012879287534
"('greedy_selection', 'moment_updating', 0.75, 2, 0.75, 20)",172.24,57.45348031233617
"('greedy_selection', 'moment_updating', 0.75, 2, 1, 1)",158.92,91.19930701491104
"('greedy_selection', 'moment_updating', 0.75, 2, 1, 2)",158.32,69.5820206662612
"('greedy_selection', 'moment_updating', 0.75, 2, 1, 3)",157.76,77.20688052239903
"('greedy_selection', 'moment_updating', 0.75, 2, 1, 5)",146.92,55.158259580954876
"('greedy_selection', 'moment_updating', 0.75, 2, 1, 10)",160.28,74.15012879287534
"('greedy_selection', 'moment_updating', 0.75, 2, 1, 20)",172.24,57.45348031233617
"('greedy_selection', 'moment_updating', 0.75, 2, 1.5, 1)",158.92,91.19930701491104
"('greedy_selection', 'moment_updating', 0.75, 2, 1.5, 2)",158.32,69.5820206662612
"('greedy_selection', 'moment_updating', 0.75, 2, 1.5, 3)",157.76,77.20688052239903
"('greedy_selection', 'moment_updating', 0.75, 2, 1.5, 5)",146.92,55.158259580954876
"('greedy_selection', 'moment_updating', 0.75, 2, 1.5, 10)",160.28,74.15012879287534
"('greedy_selection', 'moment_updating', 0.75, 2, 1.5, 20)",172.24,57.45348031233617
"('greedy_selection', 'moment_updating', 0.75, 2, 2, 1)",158.92,91.19930701491104
"('greedy_selection', 'moment_updating', 0.75, 2, 2, 2)",158.32,69.5820206662612
"('greedy_selection', 'moment_updating', 0.75, 2, 2, 3)",157.76,77.20688052239903
"('greedy_selection', 'moment_updating', 0.75, 2, 2, 5)",146.92,55.158259580954876
"('greedy_selection', 'moment_updating', 0.75, 2, 2, 10)",160.28,74.15012879287534
"('greedy_selection', 'moment_updating', 0.75, 2, 2, 20)",172.24,57.45348031233617
"('greedy_selection', 'moment_updating', 0.75, 2, 3, 1)",158.92,91.19930701491104
"('greedy_selection', 'moment_updating', 0.75, 2, 3, 2)",158.32,69.5820206662612
"('greedy_selection', 'moment_updating', 0.75, 2, 3, 3)",157.76,77.20688052239903
"('greedy_selection', 'moment_updating', 0.75, 2, 3, 5)",146.92,55.158259580954876
"('greedy_selection', 'moment_updating', 0.75, 2, 3, 10)",160.28,74.15012879287534
"('greedy_selection', 'moment_updating', 0.75, 2, 3, 20)",172.24,57.45348031233617
"('greedy_selection', 'moment_updating', 0.75, 1.1, 0.01, 1)",158.92,91.19930701491104
"('greedy_selection', 'moment_updating', 0.75, 1.1, 0.01, 2)",158.32,69.5820206662612
"('greedy_selection', 'moment_updating', 0.75, 1.1, 0.01, 3)",157.76,77.20688052239903
"('greedy_selection', 'moment_updating', 0.75, 1.1, 0.01, 5)",146.92,55.158259580954876
"('greedy_selection', 'moment_updating', 0.75, 1.1, 0.01, 10)",160.28,74.15012879287534
"('greedy_selection', 'moment_updating', 0.75, 1.1, 0.01, 20)",172.24,57.45348031233617
"('greedy_selection', 'moment_updating', 0.75, 1.1, 0.05, 1)",158.92,91.19930701491104
"('greedy_selection', 'moment_updating', 0.75, 1.1, 0.05, 2)",158.32,69.5820206662612
"('greedy_selection', 'moment_updating', 0.75, 1.1, 0.05, 3)",157.76,77.20688052239903
"('greedy_selection', 'moment_updating', 0.75, 1.1, 0.05, 5)",146.92,55.158259580954876
"('greedy_selection', 'moment_updating', 0.75, 1.1, 0.05, 10)",160.28,74.15012879287534
"('greedy_selection', 'moment_updating', 0.75, 1.1, 0.05, 20)",172.24,57.45348031233617
"('greedy_selection', 'moment_updating', 0.75, 1.1, 0.1, 1)",158.92,91.19930701491104
"('greedy_selection', 'moment_updating', 0.75, 1.1, 0.1, 2)",158.32,69.5820206662612
"('greedy_selection', 'moment_updating', 0.75, 1.1, 0.1, 3)",157.76,77.20688052239903
"('greedy_selection', 'moment_updating', 0.75, 1.1, 0.1, 5)",146.92,55.158259580954876
"('greedy_selection', 'moment_updating', 0.75, 1.1, 0.1, 10)",160.28,74.15012879287534
"('greedy_selection', 'moment_updating', 0.75, 1.1, 0.1, 20)",172.24,57.45348031233617
"('greedy_selection', 'moment_updating', 0.75, 1.1, 0.25, 1)",158.92,91.19930701491104
"('greedy_selection', 'moment_updating', 0.75, 1.1, 0.25, 2)",158.32,69.5820206662612
"('greedy_selection', 'moment_updating', 0.75, 1.1, 0.25, 3)",157.76,77.20688052239903
"('greedy_selection', 'moment_updating', 0.75, 1.1, 0.25, 5)",146.92,55.158259580954876
"('greedy_selection', 'moment_updating', 0.75, 1.1, 0.25, 10)",160.28,74.15012879287534
"('greedy_selection', 'moment_updating', 0.75, 1.1, 0.25, 20)",172.24,57.45348031233617
"('greedy_selection', 'moment_updating', 0.75, 1.1, 0.5, 1)",158.92,91.19930701491104
"('greedy_selection', 'moment_updating', 0.75, 1.1, 0.5, 2)",158.32,69.5820206662612
"('greedy_selection', 'moment_updating', 0.75, 1.1, 0.5, 3)",157.76,77.20688052239903
"('greedy_selection', 'moment_updating', 0.75, 1.1, 0.5, 5)",146.92,55.158259580954876
"('greedy_selection', 'moment_updating', 0.75, 1.1, 0.5, 10)",160.28,74.15012879287534
"('greedy_selection', 'moment_updating', 0.75, 1.1, 0.5, 20)",172.24,57.45348031233617
"('greedy_selection', 'moment_updating', 0.75, 1.1, 0.75, 1)",158.92,91.19930701491104
"('greedy_selection', 'moment_updating', 0.75, 1.1, 0.75, 2)",158.32,69.5820206662612
"('greedy_selection', 'moment_updating', 0.75, 1.1, 0.75, 3)",157.76,77.20688052239903
"('greedy_selection', 'moment_updating', 0.75, 1.1, 0.75, 5)",146.92,55.158259580954876
"('greedy_selection', 'moment_updating', 0.75, 1.1, 0.75, 10)",160.28,74.15012879287534
"('greedy_selection', 'moment_updating', 0.75, 1.1, 0.75, 20)",172.24,57.45348031233617
"('greedy_selection', 'moment_updating', 0.75, 1.1, 1, 1)",158.92,91.19930701491104
"('greedy_selection', 'moment_updating', 0.75, 1.1, 1, 2)",158.32,69.5820206662612
"('greedy_selection', 'moment_updating', 0.75, 1.1, 1, 3)",157.76,77.20688052239903
"('greedy_selection', 'moment_updating', 0.75, 1.1, 1, 5)",146.92,55.158259580954876
"('greedy_selection', 'moment_updating', 0.75, 1.1, 1, 10)",160.28,74.15012879287534
"('greedy_selection', 'moment_updating', 0.75, 1.1, 1, 20)",172.24,57.45348031233617
"('greedy_selection', 'moment_updating', 0.75, 1.1, 1.5, 1)",158.92,91.19930701491104
"('greedy_selection', 'moment_updating', 0.75, 1.1, 1.5, 2)",158.32,69.5820206662612
"('greedy_selection', 'moment_updating', 0.75, 1.1, 1.5, 3)",157.76,77.20688052239903
"('greedy_selection', 'moment_updating', 0.75, 1.1, 1.5, 5)",146.92,55.158259580954876
"('greedy_selection', 'moment_updating', 0.75, 1.1, 1.5, 10)",160.28,74.15012879287534
"('greedy_selection', 'moment_updating', 0.75, 1.1, 1.5, 20)",172.24,57.45348031233617
"('greedy_selection', 'moment_updating', 0.75, 1.1, 2, 1)",158.92,91.19930701491104
"('greedy_selection', 'moment_updating', 0.75, 1.1, 2, 2)",158.32,69.5820206662612
"('greedy_selection', 'moment_updating', 0.75, 1.1, 2, 3)",157.76,77.20688052239903
"('greedy_selection', 'moment_updating', 0.75, 1.1, 2, 5)",146.92,55.158259580954876
"('greedy_selection', 'moment_updating', 0.75, 1.1, 2, 10)",160.28,74.15012879287534
"('greedy_selection', 'moment_updating', 0.75, 1.1, 2, 20)",172.24,57.45348031233617
"('greedy_selection', 'moment_updating', 0.75, 1.1, 3, 1)",158.92,91.19930701491104
"('greedy_selection', 'moment_updating', 0.75, 1.1, 3, 2)",158.32,69.5820206662612
"('greedy_selection', 'moment_updating', 0.75, 1.1, 3, 3)",157.76,77.20688052239903
"('greedy_selection', 'moment_updating', 0.75, 1.1, 3, 5)",146.92,55.158259580954876
"('greedy_selection', 'moment_updating', 0.75, 1.1, 3, 10)",160.28,74.15012879287534
"('greedy_selection', 'moment_updating', 0.75, 1.1, 3, 20)",172.24,57.45348031233617
"('greedy_selection', 'moment_updating', 0.75, 1.01, 0.01, 1)",158.92,91.19930701491104
"('greedy_selection', 'moment_updating', 0.75, 1.01, 0.01, 2)",158.32,69.5820206662612
"('greedy_selection', 'moment_updating', 0.75, 1.01, 0.01, 3)",157.76,77.20688052239903
"('greedy_selection', 'moment_updating', 0.75, 1.01, 0.01, 5)",146.92,55.158259580954876
"('greedy_selection', 'moment_updating', 0.75, 1.01, 0.01, 10)",160.28,74.15012879287534
"('greedy_selection', 'moment_updating', 0.75, 1.01, 0.01, 20)",172.24,57.45348031233617
"('greedy_selection', 'moment_updating', 0.75, 1.01, 0.05, 1)",158.92,91.19930701491104
"('greedy_selection', 'moment_updating', 0.75, 1.01, 0.05, 2)",158.32,69.5820206662612
"('greedy_selection', 'moment_updating', 0.75, 1.01, 0.05, 3)",157.76,77.20688052239903
"('greedy_selection', 'moment_updating', 0.75, 1.01, 0.05, 5)",146.92,55.158259580954876
"('greedy_selection', 'moment_updating', 0.75, 1.01, 0.05, 10)",160.28,74.15012879287534
"('greedy_selection', 'moment_updating', 0.75, 1.01, 0.05, 20)",172.24,57.45348031233617
"('greedy_selection', 'moment_updating', 0.75, 1.01, 0.1, 1)",158.92,91.19930701491104
"('greedy_selection', 'moment_updating', 0.75, 1.01, 0.1, 2)",158.32,69.5820206662612
"('greedy_selection', 'moment_updating', 0.75, 1.01, 0.1, 3)",157.76,77.20688052239903
"('greedy_selection', 'moment_updating', 0.75, 1.01, 0.1, 5)",146.92,55.158259580954876
"('greedy_selection', 'moment_updating', 0.75, 1.01, 0.1, 10)",160.28,74.15012879287534
"('greedy_selection', 'moment_updating', 0.75, 1.01, 0.1, 20)",172.24,57.45348031233617
"('greedy_selection', 'moment_updating', 0.75, 1.01, 0.25, 1)",158.92,91.19930701491104
"('greedy_selection', 'moment_updating', 0.75, 1.01, 0.25, 2)",158.32,69.5820206662612
"('greedy_selection', 'moment_updating', 0.75, 1.01, 0.25, 3)",157.76,77.20688052239903
"('greedy_selection', 'moment_updating', 0.75, 1.01, 0.25, 5)",146.92,55.158259580954876
"('greedy_selection', 'moment_updating', 0.75, 1.01, 0.25, 10)",160.28,74.15012879287534
"('greedy_selection', 'moment_updating', 0.75, 1.01, 0.25, 20)",172.24,57.45348031233617
"('greedy_selection', 'moment_updating', 0.75, 1.01, 0.5, 1)",158.92,91.19930701491104
"('greedy_selection', 'moment_updating', 0.75, 1.01, 0.5, 2)",158.32,69.5820206662612
"('greedy_selection', 'moment_updating', 0.75, 1.01, 0.5, 3)",157.76,77.20688052239903
"('greedy_selection', 'moment_updating', 0.75, 1.01, 0.5, 5)",146.92,55.158259580954876
"('greedy_selection', 'moment_updating', 0.75, 1.01, 0.5, 10)",160.28,74.15012879287534
"('greedy_selection', 'moment_updating', 0.75, 1.01, 0.5, 20)",172.24,57.45348031233617
"('greedy_selection', 'moment_updating', 0.75, 1.01, 0.75, 1)",158.92,91.19930701491104
"('greedy_selection', 'moment_updating', 0.75, 1.01, 0.75, 2)",158.32,69.5820206662612
"('greedy_selection', 'moment_updating', 0.75, 1.01, 0.75, 3)",157.76,77.20688052239903
"('greedy_selection', 'moment_updating', 0.75, 1.01, 0.75, 5)",146.92,55.158259580954876
"('greedy_selection', 'moment_updating', 0.75, 1.01, 0.75, 10)",160.28,74.15012879287534
"('greedy_selection', 'moment_updating', 0.75, 1.01, 0.75, 20)",172.24,57.45348031233617
"('greedy_selection', 'moment_updating', 0.75, 1.01, 1, 1)",158.92,91.19930701491104
"('greedy_selection', 'moment_updating', 0.75, 1.01, 1, 2)",158.32,69.5820206662612
"('greedy_selection', 'moment_updating', 0.75, 1.01, 1, 3)",157.76,77.20688052239903
"('greedy_selection', 'moment_updating', 0.75, 1.01, 1, 5)",146.92,55.158259580954876
"('greedy_selection', 'moment_updating', 0.75, 1.01, 1, 10)",160.28,74.15012879287534
"('greedy_selection', 'moment_updating', 0.75, 1.01, 1, 20)",172.24,57.45348031233617
"('greedy_selection', 'moment_updating', 0.75, 1.01, 1.5, 1)",158.92,91.19930701491104
"('greedy_selection', 'moment_updating', 0.75, 1.01, 1.5, 2)",158.32,69.5820206662612
"('greedy_selection', 'moment_updating', 0.75, 1.01, 1.5, 3)",157.76,77.20688052239903
"('greedy_selection', 'moment_updating', 0.75, 1.01, 1.5, 5)",146.92,55.158259580954876
"('greedy_selection', 'moment_updating', 0.75, 1.01, 1.5, 10)",160.28,74.15012879287534
"('greedy_selection', 'moment_updating', 0.75, 1.01, 1.5, 20)",172.24,57.45348031233617
"('greedy_selection', 'moment_updating', 0.75, 1.01, 2, 1)",158.92,91.19930701491104
"('greedy_selection', 'moment_updating', 0.75, 1.01, 2, 2)",158.32,69.5820206662612
"('greedy_selection', 'moment_updating', 0.75, 1.01, 2, 3)",157.76,77.20688052239903
"('greedy_selection', 'moment_updating', 0.75, 1.01, 2, 5)",146.92,55.158259580954876
"('greedy_selection', 'moment_updating', 0.75, 1.01, 2, 10)",160.28,74.15012879287534
"('greedy_selection', 'moment_updating', 0.75, 1.01, 2, 20)",172.24,57.45348031233617
"('greedy_selection', 'moment_updating', 0.75, 1.01, 3, 1)",158.92,91.19930701491104
"('greedy_selection', 'moment_updating', 0.75, 1.01, 3, 2)",158.32,69.5820206662612
"('greedy_selection', 'moment_updating', 0.75, 1.01, 3, 3)",157.76,77.20688052239903
"('greedy_selection', 'moment_updating', 0.75, 1.01, 3, 5)",146.92,55.158259580954876
"('greedy_selection', 'moment_updating', 0.75, 1.01, 3, 10)",160.28,74.15012879287534
"('greedy_selection', 'moment_updating', 0.75, 1.01, 3, 20)",172.24,57.45348031233617
"('greedy_selection', 'moment_updating', 0.75, 1.001, 0.01, 1)",158.92,91.19930701491104
"('greedy_selection', 'moment_updating', 0.75, 1.001, 0.01, 2)",158.32,69.5820206662612
"('greedy_selection', 'moment_updating', 0.75, 1.001, 0.01, 3)",157.76,77.20688052239903
"('greedy_selection', 'moment_updating', 0.75, 1.001, 0.01, 5)",146.92,55.158259580954876
"('greedy_selection', 'moment_updating', 0.75, 1.001, 0.01, 10)",160.28,74.15012879287534
"('greedy_selection', 'moment_updating', 0.75, 1.001, 0.01, 20)",172.24,57.45348031233617
"('greedy_selection', 'moment_updating', 0.75, 1.001, 0.05, 1)",158.92,91.19930701491104
"('greedy_selection', 'moment_updating', 0.75, 1.001, 0.05, 2)",158.32,69.5820206662612
"('greedy_selection', 'moment_updating', 0.75, 1.001, 0.05, 3)",157.76,77.20688052239903
"('greedy_selection', 'moment_updating', 0.75, 1.001, 0.05, 5)",146.92,55.158259580954876
"('greedy_selection', 'moment_updating', 0.75, 1.001, 0.05, 10)",160.28,74.15012879287534
"('greedy_selection', 'moment_updating', 0.75, 1.001, 0.05, 20)",172.24,57.45348031233617
"('greedy_selection', 'moment_updating', 0.75, 1.001, 0.1, 1)",158.92,91.19930701491104
"('greedy_selection', 'moment_updating', 0.75, 1.001, 0.1, 2)",158.32,69.5820206662612
"('greedy_selection', 'moment_updating', 0.75, 1.001, 0.1, 3)",157.76,77.20688052239903
"('greedy_selection', 'moment_updating', 0.75, 1.001, 0.1, 5)",146.92,55.158259580954876
"('greedy_selection', 'moment_updating', 0.75, 1.001, 0.1, 10)",160.28,74.15012879287534
"('greedy_selection', 'moment_updating', 0.75, 1.001, 0.1, 20)",172.24,57.45348031233617
"('greedy_selection', 'moment_updating', 0.75, 1.001, 0.25, 1)",158.92,91.19930701491104
"('greedy_selection', 'moment_updating', 0.75, 1.001, 0.25, 2)",158.32,69.5820206662612
"('greedy_selection', 'moment_updating', 0.75, 1.001, 0.25, 3)",157.76,77.20688052239903
"('greedy_selection', 'moment_updating', 0.75, 1.001, 0.25, 5)",146.92,55.158259580954876
"('greedy_selection', 'moment_updating', 0.75, 1.001, 0.25, 10)",160.28,74.15012879287534
"('greedy_selection', 'moment_updating', 0.75, 1.001, 0.25, 20)",172.24,57.45348031233617
"('greedy_selection', 'moment_updating', 0.75, 1.001, 0.5, 1)",158.92,91.19930701491104
"('greedy_selection', 'moment_updating', 0.75, 1.001, 0.5, 2)",158.32,69.5820206662612
"('greedy_selection', 'moment_updating', 0.75, 1.001, 0.5, 3)",157.76,77.20688052239903
"('greedy_selection', 'moment_updating', 0.75, 1.001, 0.5, 5)",146.92,55.158259580954876
"('greedy_selection', 'moment_updating', 0.75, 1.001, 0.5, 10)",160.28,74.15012879287534
"('greedy_selection', 'moment_updating', 0.75, 1.001, 0.5, 20)",172.24,57.45348031233617
"('greedy_selection', 'moment_updating', 0.75, 1.001, 0.75, 1)",158.92,91.19930701491104
"('greedy_selection', 'moment_updating', 0.75, 1.001, 0.75, 2)",158.32,69.5820206662612
"('greedy_selection', 'moment_updating', 0.75, 1.001, 0.75, 3)",157.76,77.20688052239903
"('greedy_selection', 'moment_updating', 0.75, 1.001, 0.75, 5)",146.92,55.158259580954876
"('greedy_selection', 'moment_updating', 0.75, 1.001, 0.75, 10)",160.28,74.15012879287534
"('greedy_selection', 'moment_updating', 0.75, 1.001, 0.75, 20)",172.24,57.45348031233617
"('greedy_selection', 'moment_updating', 0.75, 1.001, 1, 1)",158.92,91.19930701491104
"('greedy_selection', 'moment_updating', 0.75, 1.001, 1, 2)",158.32,69.5820206662612
"('greedy_selection', 'moment_updating', 0.75, 1.001, 1, 3)",157.76,77.20688052239903
"('greedy_selection', 'moment_updating', 0.75, 1.001, 1, 5)",146.92,55.158259580954876
"('greedy_selection', 'moment_updating', 0.75, 1.001, 1, 10)",160.28,74.15012879287534
"('greedy_selection', 'moment_updating', 0.75, 1.001, 1, 20)",172.24,57.45348031233617
"('greedy_selection', 'moment_updating', 0.75, 1.001, 1.5, 1)",158.92,91.19930701491104
"('greedy_selection', 'moment_updating', 0.75, 1.001, 1.5, 2)",158.32,69.5820206662612
"('greedy_selection', 'moment_updating', 0.75, 1.001, 1.5, 3)",157.76,77.20688052239903
"('greedy_selection', 'moment_updating', 0.75, 1.001, 1.5, 5)",146.92,55.158259580954876
"('greedy_selection', 'moment_updating', 0.75, 1.001, 1.5, 10)",160.28,74.15012879287534
"('greedy_selection', 'moment_updating', 0.75, 1.001, 1.5, 20)",172.24,57.45348031233617
"('greedy_selection', 'moment_updating', 0.75, 1.001, 2, 1)",158.92,91.19930701491104
"('greedy_selection', 'moment_updating', 0.75, 1.001, 2, 2)",158.32,69.5820206662612
"('greedy_selection', 'moment_updating', 0.75, 1.001, 2, 3)",157.76,77.20688052239903
"('greedy_selection', 'moment_updating', 0.75, 1.001, 2, 5)",146.92,55.158259580954876
"('greedy_selection', 'moment_updating', 0.75, 1.001, 2, 10)",160.28,74.15012879287534
"('greedy_selection', 'moment_updating', 0.75, 1.001, 2, 20)",172.24,57.45348031233617
"('greedy_selection', 'moment_updating', 0.75, 1.001, 3, 1)",158.92,91.19930701491104
"('greedy_selection', 'moment_updating', 0.75, 1.001, 3, 2)",158.32,69.5820206662612
"('greedy_selection', 'moment_updating', 0.75, 1.001, 3, 3)",157.76,77.20688052239903
"('greedy_selection', 'moment_updating', 0.75, 1.001, 3, 5)",146.92,55.158259580954876
"('greedy_selection', 'moment_updating', 0.75, 1.001, 3, 10)",160.28,74.15012879287534
"('greedy_selection', 'moment_updating', 0.75, 1.001, 3, 20)",172.24,57.45348031233617
"('greedy_selection', 'moment_updating', 0.75, 1.0001, 0.01, 1)",158.92,91.19930701491104
"('greedy_selection', 'moment_updating', 0.75, 1.0001, 0.01, 2)",158.32,69.5820206662612
"('greedy_selection', 'moment_updating', 0.75, 1.0001, 0.01, 3)",157.76,77.20688052239903
"('greedy_selection', 'moment_updating', 0.75, 1.0001, 0.01, 5)",146.92,55.158259580954876
"('greedy_selection', 'moment_updating', 0.75, 1.0001, 0.01, 10)",160.28,74.15012879287534
"('greedy_selection', 'moment_updating', 0.75, 1.0001, 0.01, 20)",172.24,57.45348031233617
"('greedy_selection', 'moment_updating', 0.75, 1.0001, 0.05, 1)",158.92,91.19930701491104
"('greedy_selection', 'moment_updating', 0.75, 1.0001, 0.05, 2)",158.32,69.5820206662612
"('greedy_selection', 'moment_updating', 0.75, 1.0001, 0.05, 3)",157.76,77.20688052239903
"('greedy_selection', 'moment_updating', 0.75, 1.0001, 0.05, 5)",146.92,55.158259580954876
"('greedy_selection', 'moment_updating', 0.75, 1.0001, 0.05, 10)",160.28,74.15012879287534
"('greedy_selection', 'moment_updating', 0.75, 1.0001, 0.05, 20)",172.24,57.45348031233617
"('greedy_selection', 'moment_updating', 0.75, 1.0001, 0.1, 1)",158.92,91.19930701491104
"('greedy_selection', 'moment_updating', 0.75, 1.0001, 0.1, 2)",158.32,69.5820206662612
"('greedy_selection', 'moment_updating', 0.75, 1.0001, 0.1, 3)",157.76,77.20688052239903
"('greedy_selection', 'moment_updating', 0.75, 1.0001, 0.1, 5)",146.92,55.158259580954876
"('greedy_selection', 'moment_updating', 0.75, 1.0001, 0.1, 10)",160.28,74.15012879287534
