,mean,Standard deviation
"('q_value_sampling', 'moment_updating', 2, 1.75, 3, 1)",172.52,32.9382695356025
"('q_value_sampling', 'moment_updating', 2, 2, 0.01, 1)",157.24,43.70059953822144
"('q_value_sampling', 'moment_updating', 2, 2, 0.05, 1)",161.28,39.068677991455004
"('q_value_sampling', 'moment_updating', 2, 2, 0.1, 1)",161.52,38.895881530054055
"('q_value_sampling', 'moment_updating', 2, 2, 0.25, 1)",167.32,34.77150557568654
"('q_value_sampling', 'moment_updating', 2, 2, 0.5, 1)",169.88,32.91543103166052
"('q_value_sampling', 'moment_updating', 2, 2, 0.75, 1)",169.96,33.738974495381456
"('q_value_sampling', 'moment_updating', 2, 2, 1, 1)",171.12,30.04838764393191
"('q_value_sampling', 'moment_updating', 2, 2, 1.5, 1)",166.96,24.664922460855216
"('q_value_sampling', 'moment_updating', 2, 2, 2, 1)",164.64,24.509394117358347
"('q_value_sampling', 'moment_updating', 2, 2, 3, 1)",163.92,24.995871659136032
"('q_value_sampling', 'moment_updating', 2, 5, 0.01, 1)",152.88,39.75758543976231
"('q_value_sampling', 'moment_updating', 2, 5, 0.05, 1)",147.88,29.676684450928814
"('q_value_sampling', 'moment_updating', 2, 5, 0.1, 1)",147.88,29.676684450928814
"('q_value_sampling', 'moment_updating', 2, 5, 0.25, 1)",149.92,29.103841670817275
"('q_value_sampling', 'moment_updating', 2, 5, 0.5, 1)",155.56,38.35265831725358
"('q_value_sampling', 'moment_updating', 2, 5, 0.75, 1)",153.76,26.652249436023215
"('q_value_sampling', 'moment_updating', 2, 5, 1, 1)",154.48,25.692208935784404
"('q_value_sampling', 'moment_updating', 2, 5, 1.5, 1)",164.48,36.42759393646525
"('q_value_sampling', 'moment_updating', 2, 5, 2, 1)",165.64,28.80191660289294
"('q_value_sampling', 'moment_updating', 2, 5, 3, 1)",167.08,28.941900421361414
"('q_value_sampling', 'moment_updating', 5, 2, 0.01, 1)",164.56,27.108788242929634
"('q_value_sampling', 'moment_updating', 5, 2, 0.05, 1)",163.16,21.271915757636876
"('q_value_sampling', 'moment_updating', 5, 2, 0.1, 1)",164.56,20.024145424961336
"('q_value_sampling', 'moment_updating', 5, 2, 0.25, 1)",169.08,27.230012853467404
"('q_value_sampling', 'moment_updating', 5, 2, 0.5, 1)",169.76,11.944136636860783
"('q_value_sampling', 'moment_updating', 5, 2, 0.75, 1)",167.2,14.005713120009277
"('q_value_sampling', 'moment_updating', 5, 2, 1, 1)",167.96,12.240849643713462
"('q_value_sampling', 'moment_updating', 5, 2, 1.5, 1)",165.16,17.032157819841853
"('q_value_sampling', 'moment_updating', 5, 2, 2, 1)",166.52,22.858906360541397
"('q_value_sampling', 'moment_updating', 5, 2, 3, 1)",167.36,16.54298642929988
"('q_value_sampling', 'moment_updating', 5, 1.1, 0.01, 1)",166.44,18.453357418096036
"('q_value_sampling', 'moment_updating', 5, 1.1, 0.05, 1)",170.72,14.981375103774687
"('q_value_sampling', 'moment_updating', 5, 1.1, 0.1, 1)",167.32,21.768270487110364
"('q_value_sampling', 'moment_updating', 5, 1.1, 0.25, 1)",168.32,37.410928884485074
"('q_value_sampling', 'moment_updating', 5, 1.1, 0.5, 1)",174.16,28.26684276674705
"('q_value_sampling', 'moment_updating', 5, 1.1, 0.75, 1)",171.92,26.72814247193396
"('q_value_sampling', 'moment_updating', 5, 1.1, 1, 1)",167.48,21.08576771189515
"('q_value_sampling', 'moment_updating', 5, 1.1, 1.5, 1)",173.96,27.324684810624987
"('q_value_sampling', 'moment_updating', 5, 1.1, 2, 1)",175.12,23.967177555982683
"('q_value_sampling', 'moment_updating', 5, 1.1, 3, 1)",172.24,16.89326493014302
"('q_value_sampling', 'moment_updating', 5, 1.01, 0.01, 1)",171.0,17.8986032974643
"('q_value_sampling', 'moment_updating', 5, 1.01, 0.05, 1)",159.16,27.22672216775277
"('q_value_sampling', 'moment_updating', 5, 1.01, 0.1, 1)",163.8,21.693316943243143
"('q_value_sampling', 'moment_updating', 5, 1.01, 0.25, 1)",174.84,19.847780732364008
"('q_value_sampling', 'moment_updating', 5, 1.01, 0.5, 1)",172.04,19.536591309642528
"('q_value_sampling', 'moment_updating', 5, 1.01, 0.75, 1)",178.32,23.526529705844847
"('q_value_sampling', 'moment_updating', 5, 1.01, 1, 1)",177.24,21.886580363318522
"('q_value_sampling', 'moment_updating', 5, 1.01, 1.5, 1)",176.8,20.796153490489534
"('q_value_sampling', 'moment_updating', 5, 1.01, 2, 1)",176.32,20.658596273706497
"('q_value_sampling', 'moment_updating', 5, 1.01, 3, 1)",180.32,26.178953378620772
"('q_value_sampling', 'moment_updating', 5, 1.001, 0.01, 1)",165.72,20.282051178320202
"('q_value_sampling', 'moment_updating', 5, 1.001, 0.05, 1)",179.08,25.295722958634727
"('q_value_sampling', 'moment_updating', 5, 1.001, 0.1, 1)",181.36,46.01467591975412
"('q_value_sampling', 'moment_updating', 5, 1.001, 0.25, 1)",175.52,16.60149390868183
"('q_value_sampling', 'moment_updating', 5, 1.001, 0.5, 1)",181.16,30.28158516326383
"('q_value_sampling', 'moment_updating', 5, 1.001, 0.75, 1)",176.2,15.890877886385008
"('q_value_sampling', 'moment_updating', 5, 1.001, 1, 1)",184.76,28.388420174430276
"('q_value_sampling', 'moment_updating', 5, 1.001, 1.5, 1)",176.6,17.682759965570988
"('q_value_sampling', 'moment_updating', 5, 1.001, 2, 1)",179.56,25.16597703249369
"('q_value_sampling', 'moment_updating', 5, 1.001, 3, 1)",188.96,32.94417095633156
"('q_value_sampling', 'moment_updating', 5, 1.0001, 0.01, 1)",174.92,21.332454148550276
"('q_value_sampling', 'moment_updating', 5, 1.0001, 0.05, 1)",175.92,17.490385930561967
"('q_value_sampling', 'moment_updating', 5, 1.0001, 0.1, 1)",187.28,36.41924765834681
"('q_value_sampling', 'moment_updating', 5, 1.0001, 0.25, 1)",191.56,35.19838632664856
"('q_value_sampling', 'moment_updating', 5, 1.0001, 0.5, 1)",196.84,40.51091704713681
"('q_value_sampling', 'moment_updating', 5, 1.0001, 0.75, 1)",199.32,33.793750901609016
"('q_value_sampling', 'moment_updating', 5, 1.0001, 1, 1)",208.6,42.30413691354546
"('q_value_sampling', 'moment_updating', 5, 1.0001, 1.5, 1)",208.88,49.31881588197348
"('q_value_sampling', 'moment_updating', 5, 1.0001, 2, 1)",211.0,47.07653343227388
"('q_value_sampling', 'moment_updating', 5, 1.0001, 3, 1)",210.68,40.53760723081716
"('q_value_sampling', 'moment_updating', 5, 1.25, 0.01, 1)",169.2,17.82133552795637
"('q_value_sampling', 'moment_updating', 5, 1.25, 0.05, 1)",164.72,20.19805931271616
"('q_value_sampling', 'moment_updating', 5, 1.25, 0.1, 1)",165.64,20.764161432622316
"('q_value_sampling', 'moment_updating', 5, 1.25, 0.25, 1)",166.0,32.288697712976905
"('q_value_sampling', 'moment_updating', 5, 1.25, 0.5, 1)",166.08,19.867400433876597
"('q_value_sampling', 'moment_updating', 5, 1.25, 0.75, 1)",168.48,14.29718853481341
"('q_value_sampling', 'moment_updating', 5, 1.25, 1, 1)",174.2,15.29051993883792
"('q_value_sampling', 'moment_updating', 5, 1.25, 1.5, 1)",170.28,21.18871397702088
"('q_value_sampling', 'moment_updating', 5, 1.25, 2, 1)",169.28,14.18032439685355
"('q_value_sampling', 'moment_updating', 5, 1.25, 3, 1)",176.16,20.660454980469332
"('q_value_sampling', 'moment_updating', 5, 1.5, 0.01, 1)",165.04,20.334168288867875
"('q_value_sampling', 'moment_updating', 5, 1.5, 0.05, 1)",165.96,15.902150797926675
"('q_value_sampling', 'moment_updating', 5, 1.5, 0.1, 1)",167.84,17.60381776774572
"('q_value_sampling', 'moment_updating', 5, 1.5, 0.25, 1)",170.0,15.062536307010184
"('q_value_sampling', 'moment_updating', 5, 1.5, 0.5, 1)",169.6,13.954210834009926
"('q_value_sampling', 'moment_updating', 5, 1.5, 0.75, 1)",170.08,14.388662203276578
"('q_value_sampling', 'moment_updating', 5, 1.5, 1, 1)",168.48,20.99356091757661
"('q_value_sampling', 'moment_updating', 5, 1.5, 1.5, 1)",165.32,22.657837496107167
"('q_value_sampling', 'moment_updating', 5, 1.5, 2, 1)",166.04,27.555006804571832
"('q_value_sampling', 'moment_updating', 5, 1.5, 3, 1)",167.24,17.180873086080343
"('q_value_sampling', 'moment_updating', 5, 1.75, 0.01, 1)",165.88,20.893673683677555
"('q_value_sampling', 'moment_updating', 5, 1.75, 0.05, 1)",163.72,24.751597928214654
"('q_value_sampling', 'moment_updating', 5, 1.75, 0.1, 1)",163.52,25.119108264426906
"('q_value_sampling', 'moment_updating', 5, 1.75, 0.25, 1)",170.96,20.80092305644151
"('q_value_sampling', 'moment_updating', 5, 1.75, 0.5, 1)",173.28,15.077188066745071
"('q_value_sampling', 'moment_updating', 5, 1.75, 0.75, 1)",169.4,14.22251735804882
"('q_value_sampling', 'moment_updating', 5, 1.75, 1, 1)",169.68,13.92183895898814
"('q_value_sampling', 'moment_updating', 5, 1.75, 1.5, 1)",170.44,10.690481747797898
"('q_value_sampling', 'moment_updating', 5, 1.75, 2, 1)",170.88,18.335364735941308
"('q_value_sampling', 'moment_updating', 5, 1.75, 3, 1)",166.72,17.082201263303276
"('q_value_sampling', 'moment_updating', 5, 2, 0.01, 1)",164.56,27.108788242929634
"('q_value_sampling', 'moment_updating', 5, 2, 0.05, 1)",163.16,21.271915757636876
"('q_value_sampling', 'moment_updating', 5, 2, 0.1, 1)",164.56,20.024145424961336
"('q_value_sampling', 'moment_updating', 5, 2, 0.25, 1)",169.08,27.230012853467404
"('q_value_sampling', 'moment_updating', 5, 2, 0.5, 1)",169.76,11.944136636860783
"('q_value_sampling', 'moment_updating', 5, 2, 0.75, 1)",167.2,14.005713120009277
"('q_value_sampling', 'moment_updating', 5, 2, 1, 1)",167.96,12.240849643713462
"('q_value_sampling', 'moment_updating', 5, 2, 1.5, 1)",165.16,17.032157819841853
"('q_value_sampling', 'moment_updating', 5, 2, 2, 1)",166.52,22.858906360541397
"('q_value_sampling', 'moment_updating', 5, 2, 3, 1)",167.36,16.54298642929988
"('q_value_sampling', 'moment_updating', 5, 5, 0.01, 1)",154.84,35.37250909958184
"('q_value_sampling', 'moment_updating', 5, 5, 0.05, 1)",154.4,35.78826623350173
"('q_value_sampling', 'moment_updating', 5, 5, 0.1, 1)",154.2,35.820106085828385
"('q_value_sampling', 'moment_updating', 5, 5, 0.25, 1)",154.88,28.16
"('q_value_sampling', 'moment_updating', 5, 5, 0.5, 1)",158.8,26.04611295375953
"('q_value_sampling', 'moment_updating', 5, 5, 0.75, 1)",162.6,29.963310898497184
"('q_value_sampling', 'moment_updating', 5, 5, 1, 1)",161.56,31.033633367686743
"('q_value_sampling', 'moment_updating', 5, 5, 1.5, 1)",164.96,27.361988231851868
"('q_value_sampling', 'moment_updating', 5, 5, 2, 1)",167.0,27.65863337187866
"('q_value_sampling', 'moment_updating', 5, 5, 3, 1)",168.88,25.809021678475148
